RESULT_COUNT: 9997,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
CPAC,CPAC:UN,BBG002D68FY8,2018-03-12,11.7,11.95,11.67,11.95,2296.0,0.0,1.0,11.7,11.95,11.67,11.95,2296.0
CPAH,CPAH:UW,BBG000J8KB95,2018-03-12,3.829,4.99,3.7901,4.63,843557.0,0.0,1.0,3.829,4.99,3.7901,4.63,843557.0
CPB,CPB:UN,BBG000BG44X2,2018-03-12,43.74,44.16,43.585,43.59,2060672.0,0.0,1.0,43.74,44.16,43.585,43.59,2060672.0
CPE,CPE:UN,BBG000JSVGG0,2018-03-12,11.74,11.88,11.62,11.75,3604114.0,0.0,1.0,11.74,11.88,11.62,11.75,3604114.0
CPE$A,CPE$A:UN,,2018-03-12,51.8,52.0,51.79,51.9548,4686.0,0.0,1.0,51.8,52.0,51.79,51.9548,4686.0
CPER,CPER:UN,BBG00280GDY3,2018-03-12,19.97,19.97,19.8507,19.8507,2798.0,0.0,1.0,19.97,19.97,19.8507,19.8507,2798.0
CPF,CPF:UN,BBG000BG4NC3,2018-03-12,29.42,29.75,28.926,29.45,135615.0,0.0,1.0,29.42,29.75,28.926,29.45,135615.0
CPG,CPG:UN,BBG000Q16QZ6,2018-03-12,6.8,6.86,6.66,6.67,1041348.0,0.0,1.0,6.8,6.86,6.66,6.67,1041348.0
CPHC,CPHC:UW,BBG00CSK98B9,2018-03-12,15.7,15.7,15.7,15.7,116.0,0.0,1.0,15.7,15.7,15.7,15.7,116.0
CPHI,CPHI:UN,BBG000MQBBK8,2018-03-12,0.36,0.37,0.3089,0.3678,330016.0,0.0,1.0,0.36,0.37,0.3089,0.3678,330016.0
CPI,CPI:UN,BBG000BQNDC2,2018-03-12,27.68,27.7,27.6401,27.7,9297.0,0.0,1.0,27.68,27.7,27.6401,27.7,9297.0
CPIX,CPIX:UW,BBG000R93SB3,2018-03-12,6.7554,6.88,6.6438,6.71,4386.0,0.0,1.0,6.7554,6.88,6.6438,6.71,4386.0
CPK,CPK:UN,BBG000G4GMG0,2018-03-12,70.15,70.9,69.4,70.85,39721.0,0.0,1.0,70.15,70.9,69.4,70.85,39721.0
CPL,CPL:UN,BBG000BB1LQ6,2018-03-12,14.94,15.1102,14.89,14.97,39138.0,0.0,1.0,14.94,15.1102,14.89,14.97,39138.0
CPLA,CPLA:UW,BBG000G5TLW7,2018-03-12,89.05,89.05,88.15,88.45,45174.0,0.0,1.0,89.05,89.05,88.15,88.45,45174.0
CPLP,CPLP:UW,BBG000PR3BZ6,2018-03-12,3.19,3.235,3.18,3.22,435192.0,0.0,1.0,3.19,3.235,3.18,3.22,435192.0
CPRT,CPRT:UW,BBG000BMB210,2018-03-12,50.22,51.2,50.16,51.11,1820808.0,0.0,1.0,50.22,51.2,50.16,51.11,1820808.0
CPRX,CPRX:UW,BBG000GZFNV3,2018-03-12,3.25,3.29,3.23,3.24,294039.0,0.0,1.0,3.25,3.29,3.23,3.24,294039.0
CPS,CPS:UN,BBG000PSXWB1,2018-03-12,122.86,124.72,122.17,122.79,69862.0,0.0,1.0,122.86,124.72,122.17,122.79,69862.0
CPSH,CPSH:UW,BBG000BG6TF5,2018-03-12,1.48,1.48,1.39,1.47,12716.0,0.0,1.0,1.48,1.48,1.39,1.47,12716.0
CPSI,CPSI:UW,BBG000BHYN74,2018-03-12,30.2,30.6,30.025,30.6,98906.0,0.0,1.0,30.2,30.6,30.025,30.6,98906.0
CPSS,CPSS:UW,BBG000BGHL79,2018-03-12,3.83,3.89,3.83,3.83,18420.0,0.0,1.0,3.83,3.89,3.83,3.83,18420.0
CPST,CPST:UW,BBG000BB0KH9,2018-03-12,0.972,1.01,0.9494,0.9875,1073740.0,0.0,1.0,0.972,1.01,0.9494,0.9875,1073740.0
CPT,CPT:UN,BBG000BB0XQ1,2018-03-12,82.16,82.85,81.85,82.73,746287.0,0.0,1.0,82.16,82.85,81.85,82.73,746287.0
CPTA,CPTA:UW,BBG004MYLJ43,2018-03-12,8.04,8.14,8.04,8.11,52434.0,0.0,1.0,8.04,8.14,8.04,8.11,52434.0
CQH,CQH:UN,BBG0059LBPF8,2018-03-12,28.64,28.91,28.5,28.8,164839.0,0.0,1.0,28.64,28.91,28.5,28.8,164839.0
CQP,CQP:UN,BBG000QMH6K8,2018-03-12,30.57,30.74,30.14,30.15,188407.0,0.0,1.0,30.57,30.74,30.14,30.15,188407.0
CQQQ,CQQQ:UN,BBG000PZM526,2018-03-12,65.77,66.0,65.255,65.47,112777.0,0.0,1.0,65.77,66.0,65.255,65.47,112777.0
CR,CR:UN,BBG000BG76G3,2018-03-12,97.1,97.28,95.31,95.89,357918.0,0.0,1.0,97.1,97.28,95.31,95.89,357918.0
CRAI,CRAI:UW,BBG000C1MCQ4,2018-03-12,51.49,51.49,50.52,50.69,39268.0,0.0,1.0,51.49,51.49,50.52,50.69,39268.0
CRAY,CRAY:UW,BBG000BJ7BF7,2018-03-12,22.5,22.85,22.35,22.5,242400.0,0.0,1.0,22.5,22.85,22.35,22.5,242400.0
CRBN,CRBN:UN,BBG007PGJHD9,2018-03-12,121.04,121.2099,120.735,121.16,10185.0,0.0,1.0,121.04,121.2099,120.735,121.16,10185.0
CRBP,CRBP:UW,BBG0078PJLV9,2018-03-12,7.1,7.15,6.7,6.85,757027.0,0.0,1.0,7.1,7.15,6.7,6.85,757027.0
CRC,CRC:UN,BBG0060B3MB7,2018-03-12,14.47,14.745,14.11,14.44,1209633.0,0.0,1.0,14.47,14.745,14.11,14.44,1209633.0
CRCM,CRCM:UN,BBG005QR76D5,2018-03-12,18.97,19.079,18.66,18.71,161528.0,0.0,1.0,18.97,19.079,18.66,18.71,161528.0
CRD.A,CRD.A:UN,BBG000BPVS87,2018-03-12,8.3,8.54,8.075,8.29,46201.0,0.0,1.0,8.3,8.54,8.075,8.29,46201.0
CRD.B,CRD.B:UN,BBG000BPW595,2018-03-12,8.88,9.22,8.88,9.15,23967.0,0.0,1.0,8.88,9.22,8.88,9.15,23967.0
CRED,CRED:UW,BBG000QN2S60,2018-03-12,108.3,108.49,108.3,108.43,33063.0,0.0,1.0,108.3,108.49,108.3,108.43,33063.0
CREE,CREE:UW,BBG000BG1FT5,2018-03-12,41.97,42.42,41.79,42.13,1057104.0,0.0,1.0,41.97,42.42,41.79,42.13,1057104.0
CREG,CREG:UW,BBG000BSP9P1,2018-03-12,1.83,1.86,1.75,1.79,68278.0,0.0,1.0,1.83,1.86,1.75,1.79,68278.0
CRESY,CRESY:UW,BBG000J4P6C6,2018-03-12,21.79,22.0,21.24,21.35,67142.0,0.0,1.0,21.79,22.0,21.24,21.35,67142.0
CRF,CRF:UN,BBG000BB37H5,2018-03-12,15.77,15.9,15.77,15.87,334755.0,0.0,1.0,15.77,15.9,15.77,15.87,334755.0
CRH,CRH:UN,BBG000BBLSM3,2018-03-12,34.16,34.26,33.98,34.09,491506.0,0.0,1.0,34.16,34.26,33.98,34.09,491506.0
CRI,CRI:UN,BBG000CTM6D0,2018-03-12,114.13,114.35,111.38,111.82,1061974.0,0.0,1.0,114.13,114.35,111.38,111.82,1061974.0
CRIS,CRIS:UW,BBG000C1GY65,2018-03-12,0.85,1.04,0.835027,0.9801,12432192.0,0.0,1.0,0.85,1.04,0.835027,0.9801,12432192.0
CRK,CRK:UN,BBG000DNBMJ3,2018-03-12,7.25,7.56,7.1,7.45,301584.0,0.0,1.0,7.25,7.56,7.1,7.45,301584.0
CRL,CRL:UN,BBG000BG5DL4,2018-03-12,114.75,115.61,114.0,115.2,335891.0,0.0,1.0,114.75,115.61,114.0,115.2,335891.0
CRM,CRM:UN,BBG000BN2GH0,2018-03-12,127.87,128.2,126.78,126.78,5458766.0,0.0,1.0,127.87,128.2,126.78,126.78,5458766.0
CRMD,CRMD:UN,BBG000Q4BQN7,2018-03-12,0.3089,0.31,0.2951,0.3051,2165610.0,0.0,1.0,0.3089,0.31,0.2951,0.3051,2165610.0
CRME,CRME:UW,BBG000BXLM39,2018-03-12,1.6583,1.6886,1.58,1.61,19341.0,0.0,1.0,1.6583,1.6886,1.58,1.61,19341.0
CRMT,CRMT:UW,BBG000CM7ZL9,2018-03-12,50.15,50.5,49.55,50.2,68456.0,0.0,1.0,50.15,50.5,49.55,50.2,68456.0
CRNT,CRNT:UW,BBG000D0STG3,2018-03-12,2.67,2.769,2.64,2.65,1117623.0,0.0,1.0,2.67,2.769,2.64,2.65,1117623.0
CROC,CROC:UN,BBG0036K4WF1,2018-03-12,45.2099,45.2099,45.2099,45.2099,147.0,0.0,1.0,45.2099,45.2099,45.2099,45.2099,147.0
CROP,CROP:UN,BBG001KY2B94,2018-03-12,33.84,33.84,33.64,33.64,2334.0,0.0,1.0,33.84,33.84,33.64,33.64,2334.0
CROX,CROX:UW,BBG000BLYJ29,2018-03-12,14.24,14.359,14.17,14.22,720877.0,0.0,1.0,14.24,14.359,14.17,14.22,720877.0
CRR,CRR:UN,BBG000M1XQ99,2018-03-12,7.4,7.58,7.15,7.25,381470.0,0.0,1.0,7.4,7.58,7.15,7.25,381470.0
CRS,CRS:UN,BBG000BGCTL1,2018-03-12,51.69,52.66,51.69,52.3,265394.0,0.0,1.0,51.69,52.66,51.69,52.3,265394.0
CRT,CRT:UN,BBG000C882R6,2018-03-12,14.8,15.1046,14.8,14.85,16084.0,0.0,1.0,14.8,15.1046,14.8,14.85,16084.0
CRTO,CRTO:UW,BBG005938PW3,2018-03-12,30.15,30.64,30.0,30.51,526096.0,0.0,1.0,30.15,30.64,30.0,30.51,526096.0
CRUS,CRUS:UW,BBG000C1DS52,2018-03-12,45.93,46.18,45.04,45.14,650498.0,0.0,1.0,45.93,46.18,45.04,45.14,650498.0
CRVL,CRVL:UW,BBG000CVM930,2018-03-12,51.95,52.9366,51.5778,51.95,33367.0,0.0,1.0,51.95,52.9366,51.5778,51.95,33367.0
CRVP,CRVP:UN,BBG000G6GV48,2018-03-12,0.97,0.97,0.968,0.968,12939.0,0.0,1.0,0.97,0.97,0.968,0.968,12939.0
CRWS,CRWS:UW,BBG000HHJK35,2018-03-12,6.35,6.35,6.25,6.3,5885.0,0.0,1.0,6.35,6.35,6.25,6.3,5885.0
CRY,CRY:UN,BBG000BMLXZ4,2018-03-12,21.65,22.0,21.45,21.55,163856.0,0.0,1.0,21.65,22.0,21.45,21.55,163856.0
CRZO,CRZO:UW,BBG000BXZFS2,2018-03-12,14.6,15.45,14.6,15.36,2995269.0,0.0,1.0,14.6,15.45,14.6,15.36,2995269.0
CS,CS:UN,BBG000BRVHN0,2018-03-12,18.35,18.46,18.28,18.38,1692036.0,0.0,1.0,18.35,18.46,18.28,18.38,1692036.0
CSA,CSA:UW,BBG009K7KXL4,2018-03-12,47.0,47.15,46.99,47.15,7262.0,0.0,1.0,47.0,47.15,46.99,47.15,7262.0
UNIT,UNIT:UW,BBG007Z9Y5W2,2018-03-12,16.58,17.06,16.56,16.87,1863547.0,0.0,1.0,16.58,17.06,16.56,16.87,1863547.0
CSB,CSB:UW,BBG009K7L9G2,2018-03-12,44.19,44.27,44.04,44.04,3196.0,0.0,1.0,44.19,44.27,44.04,44.04,3196.0
CSBK,CSBK:UW,BBG000BVL5C0,2018-03-12,16.02,16.02,15.84,16.02,37871.0,0.0,1.0,16.02,16.02,15.84,16.02,37871.0
CSCO,CSCO:UW,BBG000C3JBN9,2018-03-12,45.53,45.87,45.4,45.55,17458907.0,0.0,1.0,45.53,45.87,45.4,45.55,17458907.0
CSD,CSD:UN,BBG000BDTJM1,2018-03-12,55.99,56.03,55.66,55.7,6010.0,0.0,1.0,55.99,56.03,55.66,55.7,6010.0
CSF,CSF:UW,BBG006X184T9,2018-03-12,45.84,46.1095,45.84,46.02,10916.0,0.0,1.0,45.84,46.1095,45.84,46.02,10916.0
CSFL,CSFL:UW,BBG000BC2S97,2018-03-12,28.41,28.41,27.97,27.99,1315877.0,0.0,1.0,28.41,28.41,27.97,27.99,1315877.0
CSGP,CSGP:UW,BBG000D7KY11,2018-03-12,362.22,367.68,359.08,359.39,222526.0,0.0,1.0,362.22,367.68,359.08,359.39,222526.0
CSGS,CSGS:UW,BBG000G3W483,2018-03-12,47.0,47.3,46.72,47.05,242402.0,0.0,1.0,47.0,47.3,46.72,47.05,242402.0
CSII,CSII:UW,BBG000NWQLJ8,2018-03-12,25.93,26.75,25.51,26.6,294429.0,0.0,1.0,25.93,26.75,25.51,26.6,294429.0
CSIQ,CSIQ:UW,BBG000K1JMX9,2018-03-12,16.17,16.51,16.17,16.19,379402.0,0.0,1.0,16.17,16.51,16.17,16.19,379402.0
CSJ,CSJ:UW,BBG000QN2F86,2018-03-12,103.7,103.73,103.7,103.7,203768.0,0.0,1.0,103.7,103.73,103.7,103.7,203768.0
CSL,CSL:UN,BBG000BGGG80,2018-03-12,107.81,108.445,107.55,107.97,404782.0,0.0,1.0,107.81,108.445,107.55,107.97,404782.0
CSLT,CSLT:UN,BBG005ZRLXW9,2018-03-12,3.75,3.85,3.75,3.85,224701.0,0.0,1.0,3.75,3.85,3.75,3.85,224701.0
CSM,CSM:UF,BBG000NDK805,2018-03-12,70.1,70.1,69.77,69.78,30094.0,0.0,1.0,70.1,70.1,69.77,69.78,30094.0
CSOD,CSOD:UW,BBG0016X4Y81,2018-03-12,45.69,45.865,45.11,45.58,584802.0,0.0,1.0,45.69,45.865,45.11,45.58,584802.0
CSPI,CSPI:UW,BBG000BGHDG7,2018-03-12,12.27,12.65,12.27,12.5723,6817.0,0.0,1.0,12.27,12.65,12.27,12.5723,6817.0
CSQ,CSQ:UW,BBG000BT5114,2018-03-12,12.44,12.44,12.3237,12.36,274886.0,0.0,1.0,12.44,12.44,12.3237,12.36,274886.0
CSS,CSS:UN,BBG000BGHVJ4,2018-03-12,18.87,19.2899,18.735,19.02,48778.0,0.0,1.0,18.87,19.2899,18.735,19.02,48778.0
CSTE,CSTE:UW,BBG002NJVNB1,2018-03-12,21.4,21.4,21.1,21.2,80181.0,0.0,1.0,21.4,21.4,21.1,21.2,80181.0
CSTM,CSTM:UN,BBG004K5PJT7,2018-03-12,12.2,12.35,11.75,11.9,924735.0,0.0,1.0,12.2,12.35,11.75,11.9,924735.0
CSU,CSU:UN,BBG000BW7QB9,2018-03-12,12.68,12.89,12.58,12.71,249717.0,0.0,1.0,12.68,12.89,12.58,12.71,249717.0
CSV,CSV:UN,BBG000J06HJ4,2018-03-12,28.29,28.42,28.12,28.29,99621.0,0.0,1.0,28.29,28.42,28.12,28.29,99621.0
CSWC,CSWC:UW,BBG000BGJJK7,2018-03-12,17.66,17.66,17.29,17.48,17049.0,0.0,1.0,17.66,17.66,17.29,17.48,17049.0
CSX,CSX:UW,BBG000BGK1N1,2018-03-12,57.99,58.05,57.36,57.59,3946549.0,0.0,1.0,57.99,58.05,57.36,57.59,3946549.0
CTAS,CTAS:UW,BBG000H40GL3,2018-03-12,177.92,177.92,174.8,176.61,635275.0,0.0,1.0,177.92,177.92,174.8,176.61,635275.0
CTB,CTB:UN,BBG000BGKZK9,2018-03-12,32.1,32.35,31.8,32.25,585717.0,0.0,1.0,32.1,32.35,31.8,32.25,585717.0
CTBI,CTBI:UW,BBG000F4LJ81,2018-03-12,47.6,48.0,46.925,47.6,45765.0,0.0,1.0,47.6,48.0,46.925,47.6,45765.0
CTG,CTG:UW,BBG000JD3P01,2018-03-12,8.3,8.4,7.9631,8.18,110436.0,0.0,1.0,8.3,8.4,7.9631,8.18,110436.0
CTHR,CTHR:UW,BBG000BW0G91,2018-03-12,1.4,1.45,1.4,1.41,81311.0,0.0,1.0,1.4,1.45,1.4,1.41,81311.0
CTIB,CTIB:UW,BBG000BHG0G4,2018-03-12,4.45,4.45,4.45,4.45,314.0,0.0,1.0,4.45,4.45,4.45,4.45,314.0
CTIC,CTIC:UW,BBG000GPM2Y0,2018-03-12,4.02,4.08,4.0,4.04,442066.0,0.0,1.0,4.02,4.08,4.0,4.04,442066.0
CTL,CTL:UN,BBG000BGLXZ7,2018-03-12,17.91,18.18,17.86,18.02,9539442.0,0.0,1.0,17.91,18.18,17.86,18.02,9539442.0
CTLT,CTLT:UN,BBG005XR47W7,2018-03-12,43.09,43.85,42.8,43.49,976015.0,0.0,1.0,43.09,43.85,42.8,43.49,976015.0
CTNN,CTNN:UN,BBG001NDKD57,2018-03-12,35.4,35.4,35.4,35.4,100.0,0.0,1.0,35.4,35.4,35.4,35.4,100.0
CTO,CTO:UN,BBG000CM0W60,2018-03-12,66.0,66.6,64.7102,66.0,5863.0,0.0,1.0,66.0,66.6,64.7102,66.0,5863.0
CTR,CTR:UN,BBG002WD8P98,2018-03-12,11.18,11.29,11.18,11.25,137396.0,0.0,1.0,11.18,11.29,11.18,11.25,137396.0
CTRE,CTRE:UW,BBG006H11HN1,2018-03-12,13.66,14.04,13.62,14.03,627642.0,0.0,1.0,13.66,14.04,13.62,14.03,627642.0
CTRL,CTRL:UW,BBG004WB53S9,2018-03-12,25.53,25.905,25.15,25.31,280916.0,0.0,1.0,25.53,25.905,25.15,25.31,280916.0
CTRN,CTRN:UW,BBG000BRM5Q3,2018-03-12,21.87,22.7,21.84,22.04,108702.0,0.0,1.0,21.87,22.7,21.84,22.04,108702.0
CTRP,CTRP:UW,BBG000CWMB24,2018-03-12,48.42,49.46,48.1,49.06,5521879.0,0.0,1.0,48.42,49.46,48.1,49.06,5521879.0
CTRV,CTRV:UW,BBG005ZCV2Q6,2018-03-12,0.232,0.2397,0.2155,0.22,1614140.0,0.0,1.0,0.232,0.2397,0.2155,0.22,1614140.0
CTS,CTS:UN,BBG000BGMF67,2018-03-12,27.4,27.8,27.375,27.65,99615.0,0.0,1.0,27.4,27.8,27.375,27.65,99615.0
CTSH,CTSH:UW,BBG000BBF443,2018-03-12,84.62,84.92,83.8,84.07,4491658.0,0.0,1.0,84.62,84.92,83.8,84.07,4491658.0
CTSO,CTSO:UW,BBG000C3PDP6,2018-03-12,7.8,8.049,7.7,7.95,231981.0,0.0,1.0,7.8,8.049,7.7,7.95,231981.0
CTT,CTT:UN,BBG005CHJCH2,2018-03-12,13.57,13.7,13.55,13.64,201739.0,0.0,1.0,13.57,13.7,13.55,13.64,201739.0
CTU,CTU:UN,,2018-03-12,23.73,23.849,23.73,23.76,19879.0,0.0,1.0,23.73,23.849,23.73,23.76,19879.0
CTV,CTV:UN,,2018-03-12,23.24,23.24,23.06,23.225,20065.0,0.0,1.0,23.24,23.24,23.06,23.225,20065.0
CTW,CTW:UN,,2018-03-12,25.45,25.45,25.3289,25.39,35564.0,0.0,1.0,25.45,25.45,25.3289,25.39,35564.0
CTWS,CTWS:UW,BBG000BGNK10,2018-03-12,51.13,53.05,51.13,52.08,48003.0,0.0,1.0,51.13,53.05,51.13,52.08,48003.0
CTX,CTX:UN,,2018-03-12,23.65,23.8,23.65,23.72,31394.0,0.0,1.0,23.65,23.8,23.65,23.72,31394.0
CTXS,CTXS:UW,BBG000FQ9611,2018-03-12,95.52,96.29,95.18,95.88,1378191.0,0.0,1.0,95.52,96.29,95.18,95.88,1378191.0
CTY,CTY:UN,,2018-03-12,20.97,20.97,20.8,20.95,51182.0,0.0,1.0,20.97,20.97,20.8,20.95,51182.0
CUB,CUB:UN,BBG000BGP2R0,2018-03-12,64.2,65.15,64.2,64.6,179389.0,0.0,1.0,64.2,65.15,64.2,64.6,179389.0
CUBA,CUBA:UW,BBG000CGFZ97,2018-03-12,7.29,7.31,7.25,7.29,6036.0,0.0,1.0,7.29,7.31,7.25,7.29,6036.0
CUBE,CUBE:UN,BBG000HF2BJ0,2018-03-12,28.03,28.095,27.825,28.08,1658985.0,0.0,1.0,28.03,28.095,27.825,28.08,1658985.0
CUBI,CUBI:UN,BBG002CPX964,2018-03-12,31.28,31.9,31.27,31.73,171956.0,0.0,1.0,31.28,31.9,31.27,31.73,171956.0
CUBI$C,CUBI$C:UN,,2018-03-12,26.3,26.5,26.27,26.5,2674.0,0.0,1.0,26.3,26.5,26.27,26.5,2674.0
CUBS,CUBS:UN,,2018-03-12,25.37,25.37,25.36,25.37,300.0,0.0,1.0,25.37,25.37,25.36,25.37,300.0
CUI,CUI:UW,BBG000FX98J3,2018-03-12,3.0,3.25,2.9901,3.24,112880.0,0.0,1.0,3.0,3.25,2.9901,3.24,112880.0
CUK,CUK:UN,BBG000CKYJ75,2018-03-12,67.19,67.31,66.81,66.98,168055.0,0.0,1.0,67.19,67.31,66.81,66.98,168055.0
CUO,CUO:UN,BBG000BGQ9Y6,2018-03-12,19.75,19.75,19.75,19.75,36.0,0.0,1.0,19.75,19.75,19.75,19.75,36.0
CUPM,CUPM:UN,BBG001NDS1N5,2018-03-12,34.61,34.61,34.3252,34.3252,4.0,0.0,1.0,34.61,34.61,34.3252,34.3252,4.0
CUR,CUR:UW,BBG000QG4DM8,2018-03-12,1.7,1.73,1.62,1.69,69215.0,0.0,1.0,1.7,1.73,1.62,1.69,69215.0
CURE,CURE:UN,BBG001R07BT4,2018-03-12,51.71,52.0,50.841,51.06,326651.0,0.0,1.0,51.71,52.0,50.841,51.06,326651.0
CUT,CUT:UN,BBG000TVYK52,2018-03-12,33.18,33.2999,33.18,33.2827,7561.0,0.0,1.0,33.18,33.2999,33.18,33.2827,7561.0
CUTR,CUTR:UW,BBG000BBS4N8,2018-03-12,50.6,51.6,50.1,50.6,107208.0,0.0,1.0,50.6,51.6,50.1,50.6,107208.0
CUZ,CUZ:UN,BBG000CW9DM3,2018-03-12,8.64,8.68,8.6,8.68,1986371.0,0.0,1.0,8.64,8.68,8.6,8.68,1986371.0
CVA,CVA:UN,BBG000C60MQ5,2018-03-12,14.85,15.45,14.85,15.35,912550.0,0.0,1.0,14.85,15.45,14.85,15.35,912550.0
CVBF,CVBF:UW,BBG000JTYS97,2018-03-12,24.33,24.47,24.16,24.32,371378.0,0.0,1.0,24.33,24.47,24.16,24.32,371378.0
CVCO,CVCO:UW,BBG000K4Y7N0,2018-03-12,176.3,177.75,174.375,176.5,30799.0,0.0,1.0,176.3,177.75,174.375,176.5,30799.0
CVCY,CVCY:UW,BBG000MZZXF0,2018-03-12,20.16,20.635,20.13,20.47,18796.0,0.0,1.0,20.16,20.635,20.13,20.47,18796.0
CVE,CVE:UN,BBG000PSJR64,2018-03-12,8.14,8.22,8.08,8.17,1714154.0,0.0,1.0,8.14,8.22,8.08,8.17,1714154.0
CVEO,CVEO:UN,BBG009KJ2H79,2018-03-12,3.83,3.88,3.79,3.84,517740.0,0.0,1.0,3.83,3.88,3.79,3.84,517740.0
CVG,CVG:UN,BBG000BB4YP6,2018-03-12,23.5,23.66,23.4701,23.58,932732.0,0.0,1.0,23.5,23.66,23.4701,23.58,932732.0
CVGI,CVGI:UW,BBG000PZ1609,2018-03-12,11.03,11.4138,10.8,11.12,508867.0,0.0,1.0,11.03,11.4138,10.8,11.12,508867.0
CVGW,CVGW:UW,BBG000BGPZX0,2018-03-12,88.2,90.95,88.2,90.35,159650.0,0.0,1.0,88.2,90.95,88.2,90.35,159650.0
CVI,CVI:UN,BBG000QHVBB2,2018-03-12,31.73,31.99,30.055,30.1,601979.0,0.0,1.0,31.73,31.99,30.055,30.1,601979.0
CVLT,CVLT:UW,BBG000BG8N20,2018-03-12,55.0,55.5,54.9,55.45,383330.0,0.0,1.0,55.0,55.5,54.9,55.45,383330.0
CVLY,CVLY:UW,BBG000BRYGC1,2018-03-12,27.95,29.48,27.6352,29.28,18970.0,0.0,1.0,27.95,29.48,27.6352,29.28,18970.0
CVM,CVM:UN,BBG000H5G788,2018-03-12,1.93,1.93,1.8568,1.88,67097.0,0.0,1.0,1.93,1.93,1.8568,1.88,67097.0
CVM.W,CVM.W:UN,,2018-03-12,0.0272,0.0272,0.0272,0.0272,50.0,0.0,1.0,0.0272,0.0272,0.0272,0.0272,50.0
CVR,CVR:UN,BBG000BGRMN8,2018-03-12,31.15,31.15,31.14,31.14,580.0,0.0,1.0,31.15,31.15,31.14,31.14,580.0
CVRR,CVRR:UN,BBG003FZYF44,2018-03-12,13.9,14.2,13.5,13.5,881183.0,0.0,1.0,13.9,14.2,13.5,13.5,881183.0
CVRS,CVRS:UN,BBG0021L8V28,2018-03-12,1.35,1.3749,1.28,1.36,1272412.0,0.0,1.0,1.35,1.3749,1.28,1.36,1272412.0
CVS,CVS:UN,BBG000BGRZP7,2018-03-12,69.27,69.56,68.7701,69.01,4748876.0,0.0,1.0,69.27,69.56,68.7701,69.01,4748876.0
CVTI,CVTI:UW,BBG000DNYWY9,2018-03-12,27.73,27.73,26.76,26.93,156137.0,0.0,1.0,27.73,27.73,26.76,26.93,156137.0
CVU,CVU:UN,BBG000GZFW89,2018-03-12,8.35,8.4,8.15,8.15,16887.0,0.0,1.0,8.35,8.4,8.15,8.15,16887.0
CVV,CVV:UW,BBG000DVVZ40,2018-03-12,9.4332,9.8,9.395,9.651,9856.0,0.0,1.0,9.4332,9.8,9.395,9.651,9856.0
CVX,CVX:UN,BBG000K4NHJ5,2018-03-12,117.5,118.35,116.56,116.79,6762387.0,0.0,1.0,117.5,118.35,116.56,116.79,6762387.0
CVY,CVY:UN,BBG000M3LV51,2018-03-12,22.2,22.28,22.19,22.19,16031.0,0.0,1.0,22.2,22.28,22.19,22.19,16031.0
CW,CW:UN,BBG000BGSQP6,2018-03-12,139.93,139.93,136.88,137.5,229818.0,0.0,1.0,139.93,139.93,136.88,137.5,229818.0
CWAY,CWAY:UW,BBG0058LMNQ0,2018-03-12,22.2,22.25,22.0,22.25,1710.0,0.0,1.0,22.2,22.25,22.0,22.25,1710.0
CWB,CWB:UN,BBG000FTQS63,2018-03-12,53.37,53.635,53.3514,53.59,578893.0,0.0,1.0,53.37,53.635,53.3514,53.59,578893.0
CWBC,CWBC:UW,BBG000JF5Q93,2018-03-12,11.2,11.266,11.2,11.266,485.0,0.0,1.0,11.2,11.266,11.2,11.266,485.0
CWCO,CWCO:UW,BBG000K8R7C1,2018-03-12,13.5,13.637,13.305,13.55,33350.0,0.0,1.0,13.5,13.637,13.305,13.55,33350.0
CWI,CWI:UN,BBG000Q8TYK5,2018-03-12,39.65,39.77,39.6,39.74,261594.0,0.0,1.0,39.65,39.77,39.6,39.74,261594.0
CWST,CWST:UW,BBG000BT0TV5,2018-03-12,24.09,24.09,23.41,23.7,518008.0,0.0,1.0,24.09,24.09,23.41,23.7,518008.0
CWT,CWT:UN,BBG000D8KWS4,2018-03-12,37.8,38.85,37.65,38.5,281415.0,0.0,1.0,37.8,38.85,37.65,38.5,281415.0
CX,CX:UN,BBG000BPCXM1,2018-03-12,7.34,7.39,7.2,7.24,8432747.0,0.0,1.0,7.34,7.39,7.2,7.24,8432747.0
CXDC,CXDC:UW,BBG000S23FJ7,2018-03-12,4.2,4.3,4.2,4.25,2825.0,0.0,1.0,4.2,4.3,4.2,4.25,2825.0
CXE,CXE:UN,BBG000C09TQ4,2018-03-12,4.92,4.96,4.91,4.92,80649.0,0.0,1.0,4.92,4.96,4.91,4.92,80649.0
CXH,CXH:UN,BBG000C125B7,2018-03-12,9.36,9.36,9.33,9.33,3899.0,0.0,1.0,9.36,9.36,9.33,9.33,3899.0
CXO,CXO:UN,BBG000R7RF74,2018-03-12,153.91,154.45,151.385,153.48,922565.0,0.0,1.0,153.91,154.45,151.385,153.48,922565.0
CXP,CXP:UN,BBG005D26SV7,2018-03-12,21.51,21.51,21.18,21.26,1010818.0,0.0,1.0,21.51,21.51,21.18,21.26,1010818.0
