RESULT_COUNT: 9957,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
CARV,CARV:UW,BBG000BV2QB6,2018-03-19,3.29,3.391,3.18,3.18,4154.0,0.0,1.0,3.29,3.391,3.18,3.18,4154.0
CARZ,CARZ:UW,BBG001P62KM5,2018-03-19,41.59,41.59,41.28,41.3297,1695.0,0.0,1.0,41.59,41.59,41.28,41.3297,1695.0
CASH,CASH:UW,BBG000BKM3K9,2018-03-19,115.55,116.15,113.825,114.85,42338.0,0.0,1.0,115.55,116.15,113.825,114.85,42338.0
CASI,CASI:UW,BBG000GW8VS4,2018-03-19,3.19,3.21,3.14,3.21,71709.0,0.0,1.0,3.19,3.21,3.14,3.21,71709.0
CASM,CASM:UW,BBG000BR9LD7,2018-03-19,1.26,1.3,1.22,1.3,27636.0,0.0,1.0,1.26,1.3,1.22,1.3,27636.0
CASS,CASS:UW,BBG000BCXXV7,2018-03-19,61.6,61.73,60.12,61.72,23214.0,0.0,1.0,61.6,61.73,60.12,61.72,23214.0
CASY,CASY:UW,BBG000BF0GY0,2018-03-19,110.97,113.55,110.86,112.59,396264.0,0.0,1.0,110.97,113.55,110.86,112.59,396264.0
CAT,CAT:UN,BBG000BF0LJ6,2018-03-19,154.24,154.83,150.82,152.15,5462021.0,0.0,1.0,154.24,154.83,150.82,152.15,5462021.0
CATB,CATB:UW,BBG008P328Z0,2018-03-19,1.95,2.02,1.8641,1.94,359733.0,0.0,1.0,1.95,2.02,1.8641,1.94,359733.0
CATM,CATM:UW,BBG00D20BZF2,2018-03-19,27.24,27.24,25.83,26.25,351542.0,0.0,1.0,27.24,27.24,25.83,26.25,351542.0
CATO,CATO:UN,BBG000JX7W17,2018-03-19,13.28,13.6,12.92,13.54,491197.0,0.0,1.0,13.28,13.6,12.92,13.54,491197.0
CATY,CATY:UW,BBG000C68N58,2018-03-19,42.8,42.8,42.03,42.58,241220.0,0.0,1.0,42.8,42.8,42.03,42.58,241220.0
CAVM,CAVM:UW,BBG000JDPT45,2018-03-19,86.75,86.95,84.49,85.3,1942769.0,0.0,1.0,86.75,86.95,84.49,85.3,1942769.0
CAW,CAW:UN,BBG000BF5D09,2018-03-19,3.05,3.075,3.006,3.05,11414.0,0.0,1.0,3.05,3.075,3.006,3.05,11414.0
CB,CB:UN,BBG000BR16M8,2018-03-19,140.81,141.5,139.47,140.3,1404363.0,0.0,1.0,140.81,141.5,139.47,140.3,1404363.0
CBA,CBA:UN,BBG004C4T8Y3,2018-03-19,7.24,7.24,6.92,6.99,397250.0,0.0,1.0,7.24,7.24,6.92,6.99,397250.0
CBAK,CBAK:UW,BBG000DZX9X5,2018-03-19,1.45,1.5,1.45,1.5,31036.0,0.0,1.0,1.45,1.5,1.45,1.5,31036.0
CBAN,CBAN:UW,BBG000HH4SH9,2018-03-19,15.7,16.55,15.55,16.5,2441.0,0.0,1.0,15.7,16.55,15.55,16.5,2441.0
CBAY,CBAY:UW,BBG005NJY405,2018-03-19,13.65,13.99,13.42,13.53,889311.0,0.0,1.0,13.65,13.99,13.42,13.53,889311.0
CBB,CBB:UN,BBG000D8YGW9,2018-03-19,15.3,15.45,14.15,14.3,947412.0,0.0,1.0,15.3,15.45,14.15,14.3,947412.0
CBB$B,CBB$B:UN,,2018-03-19,49.57,49.57,49.074,49.56,2471.0,0.0,1.0,49.57,49.57,49.074,49.56,2471.0
CBD,CBD:UN,BBG000J7LW45,2018-03-19,19.86,19.95,19.66,19.89,411413.0,0.0,1.0,19.86,19.95,19.66,19.89,411413.0
CBFV,CBFV:UW,,2018-03-19,30.2499,30.55,30.2499,30.55,3590.0,0.0,1.0,30.2499,30.55,30.2499,30.55,3590.0
CBG,CBG:UN,BBG000C043Q6,2018-03-19,47.45,47.5,46.78,47.31,1351969.0,0.0,1.0,47.45,47.5,46.78,47.31,1351969.0
CBI,CBI:UN,BBG000BB05H2,2018-03-19,17.45,17.45,16.86,17.09,2339197.0,0.0,1.0,17.45,17.45,16.86,17.09,2339197.0
CBK,CBK:UN,BBG000KNSFZ4,2018-03-19,1.01,1.02,0.9901,1.0,56624.0,0.0,1.0,1.01,1.02,0.9901,1.0,56624.0
CBL,CBL:UN,BBG000B9YVL8,2018-03-19,4.35,4.37,4.2,4.36,3486738.0,0.0,1.0,4.35,4.37,4.2,4.36,3486738.0
CBL$D,CBL$D:UN,,2018-03-19,17.76,17.76,17.41,17.5,45311.0,0.0,1.0,17.76,17.76,17.41,17.5,45311.0
CBL$E,CBL$E:UN,,2018-03-19,16.1678,16.1678,15.98,16.02,5342.0,0.0,1.0,16.1678,16.1678,15.98,16.02,5342.0
CBLI,CBLI:UW,BBG000C3YJQ2,2018-03-19,3.3,3.37,3.26,3.29,7873.0,0.0,1.0,3.3,3.37,3.26,3.29,7873.0
CBM,CBM:UN,BBG000C0XF78,2018-03-19,55.8,55.8,53.85,54.5,246550.0,0.0,1.0,55.8,55.8,53.85,54.5,246550.0
CBMG,CBMG:UW,,2018-03-19,20.0,20.0,19.25,19.45,38540.0,0.0,1.0,20.0,20.0,19.25,19.45,38540.0
CBND,CBND:UN,BBG001M53515,2018-03-19,31.42,31.5,31.3801,31.44,2292.0,0.0,1.0,31.42,31.5,31.3801,31.44,2292.0
CBOE,CBOE:UW,BBG000QH5DQ1,2018-03-19,119.2,120.45,117.22,118.53,1251719.0,0.0,1.0,119.2,120.45,117.22,118.53,1251719.0
CBON,CBON:UN,BBG007HMYQ84,2018-03-19,23.65,23.65,23.65,23.65,179.0,0.0,1.0,23.65,23.65,23.65,23.65,179.0
CBPO,CBPO:UW,BBG000PRMDQ1,2018-03-19,82.99,83.45,80.87,81.68,238235.0,0.0,1.0,82.99,83.45,80.87,81.68,238235.0
CBPX,CBPX:UN,BBG005S62Z86,2018-03-19,27.5,27.65,26.85,27.3,206429.0,0.0,1.0,27.5,27.65,26.85,27.3,206429.0
CBRL,CBRL:UW,BBG000BF3DG4,2018-03-19,159.0,160.52,157.95,159.97,208097.0,0.0,1.0,159.0,160.52,157.95,159.97,208097.0
CBS,CBS:UN,BBG000C497Q4,2018-03-19,50.96,51.26,50.14,50.81,3741040.0,0.0,1.0,50.96,51.26,50.14,50.81,3741040.0
CBS.A,CBS.A:UN,BBG000BWDH77,2018-03-19,50.78,51.18,50.1801,51.17,9500.0,0.0,1.0,50.78,51.18,50.1801,51.17,9500.0
CBSH,CBSH:UW,BBG000BF3S26,2018-03-19,61.44,61.44,60.37,61.16,335863.0,0.0,1.0,61.44,61.44,60.37,61.16,335863.0
CBSHP,CBSHP:UW,,2018-03-19,25.62,25.82,25.52,25.63,11413.0,0.0,1.0,25.62,25.82,25.52,25.63,11413.0
CBT,CBT:UN,BBG000BF3ZG5,2018-03-19,59.6,60.02,58.67,59.17,326911.0,0.0,1.0,59.6,60.02,58.67,59.17,326911.0
CBU,CBU:UN,BBG000BF4G49,2018-03-19,56.28,56.54,55.71,56.36,245014.0,0.0,1.0,56.28,56.54,55.71,56.36,245014.0
CBZ,CBZ:UN,BBG000FQD411,2018-03-19,18.95,19.15,18.85,19.05,122376.0,0.0,1.0,18.95,19.15,18.85,19.05,122376.0
CC,CC:UN,BBG009CL69X8,2018-03-19,49.37,49.6,48.73,49.43,1578342.0,0.0,1.0,49.37,49.6,48.73,49.43,1578342.0
CCA,CCA:UN,BBG000C3GLW0,2018-03-19,10.53,10.53,10.46,10.46,4231.0,0.0,1.0,10.53,10.53,10.46,10.46,4231.0
CCBG,CCBG:UW,BBG000BM9GY6,2018-03-19,26.46,26.5,25.9854,26.5,12765.0,0.0,1.0,26.46,26.5,25.9854,26.5,12765.0
CCCL,CCCL:UW,BBG000TXJ629,2018-03-19,1.7,1.9,1.6607,1.7,147419.0,0.0,1.0,1.7,1.9,1.6607,1.7,147419.0
CCCR,CCCR:UW,BBG004P48774,2018-03-19,1.37,1.37,1.3,1.3408,22624.0,0.0,1.0,1.37,1.37,1.3,1.3408,22624.0
CCD,CCD:UW,BBG0065XMG80,2018-03-19,20.07,20.22,19.91,20.01,68064.0,0.0,1.0,20.07,20.22,19.91,20.01,68064.0
CCE,CCE:UN,BBG00B6BFWM3,2018-03-19,40.71,40.76,40.21,40.39,1133645.0,0.0,1.0,40.71,40.76,40.21,40.39,1133645.0
CCF,CCF:UN,BBG000BL9JG2,2018-03-19,115.05,115.05,112.3,113.35,10083.0,0.0,1.0,115.05,115.05,112.3,113.35,10083.0
CCI,CCI:UN,BBG000FV22P0,2018-03-19,108.98,109.06,107.4,108.19,2520265.0,0.0,1.0,108.98,109.06,107.4,108.19,2520265.0
CCI$A,CCI$A:UN,,2018-03-19,1117.18,1117.18,1117.18,1117.18,504.0,0.0,1.0,1117.18,1117.18,1117.18,1117.18,504.0
CCIH,CCIH:UW,BBG0015XY0H3,2018-03-19,1.31,1.32,1.275,1.2893,128665.0,0.0,1.0,1.31,1.32,1.275,1.2893,128665.0
CCJ,CCJ:UN,BBG000DSZWZ6,2018-03-19,9.34,9.37,9.035,9.07,1434636.0,0.0,1.0,9.34,9.37,9.035,9.07,1434636.0
CCK,CCK:UN,BBG000BF68R0,2018-03-19,51.16,51.44,50.57,50.8,1840979.0,0.0,1.0,51.16,51.44,50.57,50.8,1840979.0
CCL,CCL:UN,BBG000BF6PR2,2018-03-19,67.17,68.0,66.98,67.63,3467056.0,0.0,1.0,67.17,68.0,66.98,67.63,3467056.0
CCLP,CCLP:UW,BBG000BQ5067,2018-03-19,7.48,7.48,7.1,7.16,183745.0,0.0,1.0,7.48,7.48,7.1,7.16,183745.0
CCM,CCM:UN,BBG000PWRR02,2018-03-19,3.25,3.25,3.1,3.12,4654.0,0.0,1.0,3.25,3.25,3.1,3.12,4654.0
CCMP,CCMP:UW,BBG000BP3XS5,2018-03-19,112.64,113.52,110.71,113.03,109083.0,0.0,1.0,112.64,113.52,110.71,113.03,109083.0
CCNE,CCNE:UW,BBG000BKQ7P1,2018-03-19,30.88,31.46,30.02,30.73,23579.0,0.0,1.0,30.88,31.46,30.02,30.73,23579.0
CCO,CCO:UN,BBG000J468X0,2018-03-19,4.9,5.05,4.85,4.9,122766.0,0.0,1.0,4.9,5.05,4.85,4.9,122766.0
CCOI,CCOI:UW,BBG000D0SXY4,2018-03-19,43.75,44.75,42.0,42.8,210343.0,0.0,1.0,43.75,44.75,42.0,42.8,210343.0
CCRN,CCRN:UW,BBG000DGNJT1,2018-03-19,11.95,11.95,11.35,11.58,323505.0,0.0,1.0,11.95,11.95,11.35,11.58,323505.0
CCS,CCS:UN,BBG006G412V0,2018-03-19,30.25,30.5,29.8,30.45,159013.0,0.0,1.0,30.25,30.5,29.8,30.45,159013.0
CCU,CCU:UN,BBG000BBCW08,2018-03-19,29.27,29.56,28.68,29.49,272484.0,0.0,1.0,29.27,29.56,28.68,29.49,272484.0
CCUR,CCUR:UW,BBG000BY2JY1,2018-03-19,5.41,5.455,5.35,5.38,16426.0,0.0,1.0,5.41,5.455,5.35,5.38,16426.0
CCXI,CCXI:UW,BBG0025NPP15,2018-03-19,14.16,14.75,13.83,14.14,364929.0,0.0,1.0,14.16,14.75,13.83,14.14,364929.0
CDC,CDC:UW,BBG006QSN8G6,2018-03-19,46.04,46.04,45.46,45.73,23953.0,0.0,1.0,46.04,46.04,45.46,45.73,23953.0
CDE,CDE:UN,BBG000BF8VT5,2018-03-19,8.07,8.09,7.67,7.82,4602900.0,0.0,1.0,8.07,8.09,7.67,7.82,4602900.0
CDK,CDK:UW,BBG006B6PW84,2018-03-19,69.18,69.66,68.48,68.59,1335585.0,0.0,1.0,69.18,69.66,68.48,68.59,1335585.0
CDL,CDL:UW,BBG009K7JNL8,2018-03-19,44.71,44.74,44.306,44.51,6347.0,0.0,1.0,44.71,44.74,44.306,44.51,6347.0
CDNA,CDNA:UW,BBG006LCXWZ1,2018-03-19,5.73,5.75,5.5688,5.7,706192.0,0.0,1.0,5.73,5.75,5.5688,5.7,706192.0
CDNS,CDNS:UW,BBG000C13KQ7,2018-03-19,38.3,38.79,37.75,38.23,3093444.0,0.0,1.0,38.3,38.79,37.75,38.23,3093444.0
CDOR,CDOR:UN,BBG000DRPXK3,2018-03-19,10.31,10.45,10.24,10.45,12035.0,0.0,1.0,10.31,10.45,10.24,10.45,12035.0
CDR,CDR:UN,BBG000BFBJW4,2018-03-19,3.67,3.87,3.62,3.82,1003447.0,0.0,1.0,3.67,3.87,3.62,3.82,1003447.0
CDR$B,CDR$B:UN,,2018-03-19,24.02,24.03,23.94,24.0,13664.0,0.0,1.0,24.02,24.03,23.94,24.0,13664.0
CDTI,CDTI:UW,BBG000G1KZ09,2018-03-19,1.13,1.15,1.1,1.11,89590.0,0.0,1.0,1.13,1.15,1.1,1.11,89590.0
CDTX,CDTX:UW,BBG0089CZ2Z5,2018-03-19,6.85,7.0,5.9,6.0,2449798.0,0.0,1.0,6.85,7.0,5.9,6.0,2449798.0
CDW,CDW:UW,BBG004CH8XX3,2018-03-19,75.35,75.35,73.45,73.98,1261485.0,0.0,1.0,75.35,75.35,73.45,73.98,1261485.0
CDXS,CDXS:UW,BBG000RN0PS3,2018-03-19,11.45,12.1,11.4,12.0,511934.0,0.0,1.0,11.45,12.1,11.4,12.0,511934.0
CDZI,CDZI:UW,BBG000CSMQG5,2018-03-19,14.0,14.05,13.65,13.9,60431.0,0.0,1.0,14.0,14.05,13.65,13.9,60431.0
CE,CE:UN,BBG000JYPCR1,2018-03-19,106.1,106.37,105.31,105.71,581466.0,0.0,1.0,106.1,106.37,105.31,105.71,581466.0
CEA,CEA:UN,BBG000BCFR68,2018-03-19,40.7,40.92,40.29,40.45,22573.0,0.0,1.0,40.7,40.92,40.29,40.45,22573.0
CECE,CECE:UW,BBG000BFGDJ7,2018-03-19,5.12,5.12,4.9,5.09,135024.0,0.0,1.0,5.12,5.12,4.9,5.09,135024.0
CECO,CECO:UW,BBG000BDD183,2018-03-19,13.72,13.97,13.5,13.94,150045.0,0.0,1.0,13.72,13.97,13.5,13.94,150045.0
CEE,CEE:UN,BBG000BFBYG9,2018-03-19,25.31,25.4,25.2212,25.32,11313.0,0.0,1.0,25.31,25.4,25.2212,25.32,11313.0
CEF,CEF:UN,BBG000BBGLM4,2018-03-19,13.15,13.25,13.13,13.23,990506.0,0.0,1.0,13.15,13.25,13.13,13.23,990506.0
CEFL,CEFL:UN,BBG005P8R2N4,2018-03-19,16.33,16.33,16.02,16.11,173373.0,0.0,1.0,16.33,16.33,16.02,16.11,173373.0
CEL,CEL:UN,BBG000K7PFG3,2018-03-19,7.47,7.5351,7.3547,7.48,5880.0,0.0,1.0,7.47,7.5351,7.3547,7.48,5880.0
CELG,CELG:UW,BBG000BFCMR2,2018-03-19,89.14,89.84,87.74,88.53,8116877.0,0.0,1.0,89.14,89.84,87.74,88.53,8116877.0
CELGZ,CELGZ:UW,BBG001732JN4,2018-03-19,0.35,0.35,0.2906,0.3128,47015.0,0.0,1.0,0.35,0.35,0.2906,0.3128,47015.0
CELP,CELP:UN,BBG005L7VZ70,2018-03-19,6.06,6.2242,5.95,5.95,12128.0,0.0,1.0,6.06,6.2242,5.95,5.95,12128.0
CEM,CEM:UN,BBG000QQX4Q0,2018-03-19,13.6,13.61,13.11,13.23,302059.0,0.0,1.0,13.6,13.61,13.11,13.23,302059.0
CEMB,CEMB:UF,BBG002WGKJ82,2018-03-19,49.99,50.18,49.98,49.989,5282.0,0.0,1.0,49.99,50.18,49.98,49.989,5282.0
CEMI,CEMI:UW,BBG000BLF8N1,2018-03-19,8.05,8.05,7.85,8.0,13051.0,0.0,1.0,8.05,8.05,7.85,8.0,13051.0
MLNT,MLNT:UW,BBG0025F81Y8,2018-03-19,11.2,11.3,10.4,10.45,168157.0,0.0,1.0,11.2,11.3,10.4,10.45,168157.0
CEN,CEN:UN,BBG004K282P4,2018-03-19,9.02,9.02,8.586,8.68,399102.0,0.0,1.0,9.02,9.02,8.586,8.68,399102.0
CENT,CENT:UW,BBG000BFDGC0,2018-03-19,42.11,42.52,41.78,42.49,135523.0,0.0,1.0,42.11,42.52,41.78,42.49,135523.0
CENTA,CENTA:UW,BBG000KTZWN9,2018-03-19,39.49,39.65,38.24,39.63,169894.0,0.0,1.0,39.49,39.65,38.24,39.63,169894.0
CENX,CENX:UW,BBG000BW1W95,2018-03-19,20.56,20.74,19.63,19.95,1845923.0,0.0,1.0,20.56,20.74,19.63,19.95,1845923.0
CEO,CEO:UN,BBG000C2F5Y6,2018-03-19,144.58,144.98,143.17,143.47,105200.0,0.0,1.0,144.58,144.98,143.17,143.47,105200.0
CEQP,CEQP:UN,BBG000D3ZHR3,2018-03-19,27.0,27.3,25.85,26.15,353848.0,0.0,1.0,27.0,27.3,25.85,26.15,353848.0
CERN,CERN:UW,BBG000BFDXQ8,2018-03-19,60.86,61.03,59.69,60.39,2930546.0,0.0,1.0,60.86,61.03,59.69,60.39,2930546.0
CERS,CERS:UW,BBG000HBW3S4,2018-03-19,5.73,5.74,5.4,5.47,2006217.0,0.0,1.0,5.73,5.74,5.4,5.47,2006217.0
DARE,DARE:UW,BBG0066H9GH9,2018-03-19,1.02,1.05,0.93,0.9941,416539.0,0.0,1.0,1.02,1.05,0.93,0.9941,416539.0
CET,CET:UN,BBG000B9Y839,2018-03-19,27.47,27.56,27.15,27.22,24579.0,0.0,1.0,27.47,27.56,27.15,27.22,24579.0
CETV,CETV:UW,BBG000MTQQ96,2018-03-19,4.0,4.1,4.0,4.05,467568.0,0.0,1.0,4.0,4.1,4.0,4.05,467568.0
CETX,CETX:UW,BBG000GC7PM8,2018-03-19,2.95,2.9767,2.8,2.91,135850.0,0.0,1.0,2.95,2.9767,2.8,2.91,135850.0
CEV,CEV:UN,BBG000BQ1BM9,2018-03-19,11.41,11.4639,11.39,11.43,32807.0,0.0,1.0,11.41,11.4639,11.39,11.43,32807.0
CEVA,CEVA:UW,BBG000BN3ZF9,2018-03-19,38.65,38.65,36.95,37.6,121913.0,0.0,1.0,38.65,38.65,36.95,37.6,121913.0
CEW,CEW:UN,BBG000LVF5H1,2018-03-19,19.7,19.73,19.7,19.73,3765.0,0.0,1.0,19.7,19.73,19.7,19.73,3765.0
CF,CF:UN,BBG000BWJJP7,2018-03-19,38.12,38.53,37.21,37.69,4133158.0,0.0,1.0,38.12,38.53,37.21,37.69,4133158.0
CFA,CFA:UW,BBG006QSNB06,2018-03-19,50.12,50.12,49.513,49.76,67318.0,0.0,1.0,50.12,50.12,49.513,49.76,67318.0
CFBK,CFBK:UW,BBG000BBWJH7,2018-03-19,2.4,2.46,2.4,2.41,2820.0,0.0,1.0,2.4,2.46,2.4,2.41,2820.0
CFC$B,CFC$B:UN,,2018-03-19,26.02,26.14,26.02,26.1,54823.0,0.0,1.0,26.02,26.14,26.02,26.1,54823.0
CFFI,CFFI:UW,BBG000BYNGT0,2018-03-19,53.45,56.25,52.05,54.0,20353.0,0.0,1.0,53.45,56.25,52.05,54.0,20353.0
CFFN,CFFN:UW,BBG000C34JW8,2018-03-19,12.9,12.915,12.76,12.89,313428.0,0.0,1.0,12.9,12.915,12.76,12.89,313428.0
CFG,CFG:UN,BBG006Q0HYC1,2018-03-19,44.86,45.06,44.27,44.91,3142596.0,0.0,1.0,44.86,45.06,44.27,44.91,3142596.0
CFMS,CFMS:UW,BBG0097MXC74,2018-03-19,1.38,1.45,1.34,1.36,182676.0,0.0,1.0,1.38,1.45,1.34,1.36,182676.0
CFO,CFO:UW,BBG006QSNC31,2018-03-19,50.12,50.12,49.46,49.7,73772.0,0.0,1.0,50.12,50.12,49.46,49.7,73772.0
CFR,CFR:UN,BBG000C2PN67,2018-03-19,109.56,109.56,107.26,108.66,316270.0,0.0,1.0,109.56,109.56,107.26,108.66,316270.0
CFR$A,CFR$A:UN,,2018-03-19,25.09,25.09,25.0,25.05,5737.0,0.0,1.0,25.09,25.09,25.0,25.05,5737.0
CFRX,CFRX:UW,BBG006CZWGK2,2018-03-19,1.85,2.01,1.8,2.01,126366.0,0.0,1.0,1.85,2.01,1.8,2.01,126366.0
CFX,CFX:UN,BBG000C606W3,2018-03-19,32.68,32.72,31.85,32.34,347859.0,0.0,1.0,32.68,32.72,31.85,32.34,347859.0
CG,CG:UW,BBG0021VH998,2018-03-19,22.4,22.6002,22.0094,22.1,458529.0,0.0,1.0,22.4,22.6002,22.0094,22.1,458529.0
CGA,CGA:UN,BBG000D5F5B3,2018-03-19,1.37,1.37,1.33,1.33,104674.0,0.0,1.0,1.37,1.37,1.33,1.33,104674.0
CGEN,CGEN:UW,BBG000B9ZSQ9,2018-03-19,4.3,4.35,4.15,4.2,188534.0,0.0,1.0,4.3,4.35,4.15,4.2,188534.0
CGG,CGG:UN,BBG000BJ0709,2018-03-19,2.09,2.09,2.0,2.01,83277.0,0.0,1.0,2.09,2.09,2.0,2.01,83277.0
CGI,CGI:UN,BBG000BC84L0,2018-03-19,4.7,4.8,4.6,4.75,314975.0,0.0,1.0,4.7,4.8,4.6,4.75,314975.0
CGIX,CGIX:UW,BBG002CWP9Q6,2018-03-19,1.75,2.2,1.75,1.9,510910.0,0.0,1.0,1.75,2.2,1.75,1.9,510910.0
CGNT,CGNT:UW,BBG000BG1RN5,2018-03-19,3.83,3.84,3.83,3.835,366391.0,0.0,1.0,3.83,3.84,3.83,3.835,366391.0
CGNX,CGNX:UW,BBG000BPC6F8,2018-03-19,54.64,54.8,53.2896,54.43,2103378.0,0.0,1.0,54.64,54.8,53.2896,54.43,2103378.0
CGO,CGO:UW,BBG000NPK2B9,2018-03-19,15.05,15.41,14.82,14.85,28990.0,0.0,1.0,15.05,15.41,14.82,14.85,28990.0
CGW,CGW:UN,BBG000RDQ9B1,2018-03-19,34.48,34.48,34.15,34.36,49083.0,0.0,1.0,34.48,34.48,34.15,34.36,49083.0
CH,CH:UN,BBG000BGWD89,2018-03-19,9.0076,9.0076,8.9,8.9,11279.0,0.0,1.0,9.0076,9.0076,8.9,8.9,11279.0
CHA,CHA:UN,BBG000PCNSJ8,2018-03-19,43.29,43.29,42.72,42.92,99792.0,0.0,1.0,43.29,43.29,42.72,42.92,99792.0
CHAD,CHAD:UN,BBG008HBF048,2018-03-19,29.91,30.03,29.91,29.97,6817.0,0.0,1.0,29.91,30.03,29.91,29.97,6817.0
CHAU,CHAU:UN,BBG008HBH2F0,2018-03-19,31.17,31.2,30.8708,31.09,93737.0,0.0,1.0,31.17,31.2,30.8708,31.09,93737.0
CHCI,CHCI:UW,BBG000Q80G52,2018-03-19,1.67,1.69,1.5761,1.62,61245.0,0.0,1.0,1.67,1.69,1.5761,1.62,61245.0
CHCO,CHCO:UW,BBG000BFJQP8,2018-03-19,72.26,72.77,71.4,72.53,29918.0,0.0,1.0,72.26,72.77,71.4,72.53,29918.0
CHCT,CHCT:UN,BBG008G2P413,2018-03-19,25.8,25.82,25.36,25.81,135984.0,0.0,1.0,25.8,25.82,25.36,25.81,135984.0
CHD,CHD:UN,BBG000BFJW57,2018-03-19,50.13,50.74,49.96,50.19,1911249.0,0.0,1.0,50.13,50.74,49.96,50.19,1911249.0
CHDN,CHDN:UW,BBG000BGXYR1,2018-03-19,264.0,265.225,259.3,261.35,74376.0,0.0,1.0,264.0,265.225,259.3,261.35,74376.0
CHE,CHE:UN,BBG000C19T73,2018-03-19,280.03,281.24,276.99,280.34,126021.0,0.0,1.0,280.03,281.24,276.99,280.34,126021.0
CHEF,CHEF:UW,BBG001MFW708,2018-03-19,23.2,24.0,22.85,23.9,124399.0,0.0,1.0,23.2,24.0,22.85,23.9,124399.0
CHEK,CHEK:UW,BBG0089RJW48,2018-03-19,0.67,0.68,0.648,0.6599,156057.0,0.0,1.0,0.67,0.68,0.648,0.6599,156057.0
CHEKW,CHEKW:UW,BBG0089RJQX9,2018-03-19,0.25,0.25,0.25,0.25,56.0,0.0,1.0,0.25,0.25,0.25,0.25,56.0
CHFC,CHFC:UW,BBG000BFKKH8,2018-03-19,58.26,58.26,56.78,57.62,212521.0,0.0,1.0,58.26,58.26,56.78,57.62,212521.0
CHFN,CHFN:UW,BBG000HQMP30,2018-03-19,21.68,21.939,21.45,21.75,21329.0,0.0,1.0,21.68,21.939,21.45,21.75,21329.0
CHGG,CHGG:UN,BBG00540PJ22,2018-03-19,21.19,21.63,20.98,21.57,1479299.0,0.0,1.0,21.19,21.63,20.98,21.57,1479299.0
CHH,CHH:UN,BBG000BPBWF2,2018-03-19,83.8,84.4999,82.45,83.05,302022.0,0.0,1.0,83.8,84.4999,82.45,83.05,302022.0
CHI,CHI:UW,BBG000D8H4X4,2018-03-19,11.28,11.28,11.08,11.13,127918.0,0.0,1.0,11.28,11.28,11.08,11.13,127918.0
CHIE,CHIE:UN,BBG000B9X8M9,2018-03-19,11.65,11.71,11.55,11.71,5303.0,0.0,1.0,11.65,11.71,11.55,11.71,5303.0
CHIM,CHIM:UN,BBG000Q5PFB6,2018-03-19,22.15,22.445,22.15,22.445,356.0,0.0,1.0,22.15,22.445,22.15,22.445,356.0
CHIQ,CHIQ:UN,BBG000PYGTK4,2018-03-19,19.45,19.48,19.22,19.36,102692.0,0.0,1.0,19.45,19.48,19.22,19.36,102692.0
CHIX,CHIX:UN,BBG000Q0K4R0,2018-03-19,19.06,19.14,18.9,19.03,21633.0,0.0,1.0,19.06,19.14,18.9,19.03,21633.0
CHK,CHK:UN,BBG000BL4728,2018-03-19,3.05,3.09,2.99,3.01,27707885.0,0.0,1.0,3.05,3.09,2.99,3.01,27707885.0
CHK$D,CHK$D:UN,,2018-03-19,50.51,50.61,50.0,50.47,8987.0,0.0,1.0,50.51,50.61,50.0,50.47,8987.0
CHKE,CHKE:UW,BBG000BFKYM2,2018-03-19,1.4,1.45,1.4,1.41,10013.0,0.0,1.0,1.4,1.45,1.4,1.41,10013.0
CHKP,CHKP:UW,BBG000K85L07,2018-03-19,103.32,104.195,102.27,103.37,1175483.0,0.0,1.0,103.32,104.195,102.27,103.37,1175483.0
CHKR,CHKR:UN,BBG001W55FR2,2018-03-19,1.5,1.5,1.45,1.5,156894.0,0.0,1.0,1.5,1.5,1.45,1.5,156894.0
CHL,CHL:UN,BBG000BB0R20,2018-03-19,46.17,46.31,45.945,46.03,638493.0,0.0,1.0,46.17,46.31,45.945,46.03,638493.0
CHMA,CHMA:UW,BBG009DT9DR5,2018-03-19,1.55,1.595,1.45,1.5,43205.0,0.0,1.0,1.55,1.595,1.45,1.5,43205.0
CHMG,CHMG:UW,BBG000BHQK88,2018-03-19,46.03,46.66,46.03,46.66,1315.0,0.0,1.0,46.03,46.66,46.03,46.66,1315.0
CHMI,CHMI:UN,BBG004HQLJM6,2018-03-19,17.68,17.83,17.51,17.69,133987.0,0.0,1.0,17.68,17.83,17.51,17.69,133987.0
CHN,CHN:UN,BBG000C3LCV5,2018-03-19,22.8,22.8,22.665,22.69,30338.0,0.0,1.0,22.8,22.8,22.665,22.69,30338.0
CHNR,CHNR:UW,BBG000BX3W00,2018-03-19,2.21,2.26,2.21,2.26,600.0,0.0,1.0,2.21,2.26,2.21,2.26,600.0
CHOC,CHOC:UN,BBG001NDJSL8,2018-03-19,37.37,37.37,36.16,36.16,2881.0,0.0,1.0,37.37,37.37,36.16,36.16,2881.0
CHRW,CHRW:UW,BBG000BTCSJ8,2018-03-19,92.12,94.06,91.86,92.63,1253578.0,0.0,1.0,92.12,94.06,91.86,92.63,1253578.0
