RESULT_COUNT: 7694,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR
CCU,CCU:UN,BBG000BBCW08,2018-09-04,25.62,26.43,25.38,25.47,327975.0,0.0,1.0,25.62,26.43,25.38,25.47,327975.0,1
CCXI,CCXI:UW,BBG0025NPP15,2018-09-04,13.14,13.5,12.8,13.43,222719.0,0.0,1.0,13.14,13.5,12.8,13.43,222719.0,1
CDC,CDC:UW,BBG006QSN8G6,2018-09-04,48.03,48.134,47.8508,48.0349,35936.0,0.0,1.0,48.03,48.134,47.8508,48.0349,35936.0,1
CDE,CDE:UN,BBG000BF8VT5,2018-09-04,5.55,5.56,5.18,5.46,5276406.0,0.0,1.0,5.55,5.56,5.18,5.46,5276406.0,1
CDK,CDK:UW,BBG006B6PW84,2018-09-04,62.54,62.63,61.7,61.93,730628.0,0.0,1.0,62.54,62.63,61.7,61.93,730628.0,1
CDL,CDL:UW,BBG009K7JNL8,2018-09-04,46.7,46.81,46.6756,46.7531,25743.0,0.0,1.0,46.7,46.81,46.6756,46.7531,25743.0,1
CDNA,CDNA:UW,BBG006LCXWZ1,2018-09-04,24.11,24.155,22.33,23.87,959561.0,0.0,1.0,24.11,24.155,22.33,23.87,959561.0,1
CDNS,CDNS:UW,BBG000C13KQ7,2018-09-04,46.91,47.27,46.42,46.64,2004964.0,0.0,1.0,46.91,47.27,46.42,46.64,2004964.0,1
CDOR,CDOR:UA,BBG000DRPXK3,2018-09-04,10.54,10.65,10.45,10.65,3277.0,0.0,1.0,10.54,10.65,10.45,10.65,3277.0,1
CDR,CDR:UN,BBG000BFBJW4,2018-09-04,4.48,4.67,4.46,4.56,439662.0,0.0,1.0,4.48,4.67,4.46,4.56,439662.0,1
CDTI,CDTI:UW,BBG000G1KZ09,2018-09-04,0.38,0.3871,0.37,0.3799,64528.0,0.0,1.0,0.38,0.3871,0.37,0.3799,64528.0,1
CDTX,CDTX:UW,BBG0089CZ2Z5,2018-09-04,4.3,4.6,4.275,4.6,354132.0,0.0,1.0,4.3,4.6,4.275,4.6,354132.0,1
CDW,CDW:UW,BBG004CH8XX3,2018-09-04,87.94,89.17,86.38,87.71,670009.0,0.0,1.0,87.94,89.17,86.38,87.71,670009.0,1
CDXS,CDXS:UW,BBG000RN0PS3,2018-09-04,17.2,17.35,16.85,17.25,266718.0,0.0,1.0,17.2,17.35,16.85,17.25,266718.0,1
CDZI,CDZI:UW,BBG000CSMQG5,2018-09-04,11.8,11.9,10.65,11.4,267268.0,0.0,1.0,11.8,11.9,10.65,11.4,267268.0,1
CE,CE:UN,BBG000JYPCR1,2018-09-04,116.35,116.35,113.85,114.59,883198.0,0.0,1.0,116.35,116.35,113.85,114.59,883198.0,1
CEA,CEA:UN,BBG000BCFR68,2018-09-04,31.73,31.97,31.62,31.74,19275.0,0.0,1.0,31.73,31.97,31.62,31.74,19275.0,1
CECE,CECE:UW,BBG000BFGDJ7,2018-09-04,8.42,8.46,8.22,8.42,80956.0,0.0,1.0,8.42,8.46,8.22,8.42,80956.0,1
CECO,CECO:UW,BBG000BDD183,2018-09-04,15.88,16.035,15.72,15.86,203345.0,0.0,1.0,15.88,16.035,15.72,15.86,203345.0,1
CEE,CEE:UN,BBG000BFBYG9,2018-09-04,22.98,23.09,22.39,23.03,11246.0,0.0,1.0,22.98,23.09,22.39,23.03,11246.0,1
CEFL,CEFL:UP,BBG005P8R2N4,2018-09-04,15.91,15.999,15.9,15.94,135244.0,0.0,1.0,15.91,15.999,15.9,15.94,135244.0,1
CEL,CEL:UN,BBG000K7PFG3,2018-09-04,5.8,5.9064,5.79,5.9064,5415.0,0.0,1.0,5.8,5.9064,5.79,5.9064,5415.0,1
CELG,CELG:UW,BBG000BFCMR2,2018-09-04,93.95,94.0,90.9275,91.61,4596322.0,0.0,1.0,93.95,94.0,90.9275,91.61,4596322.0,1
CELGZ,CELGZ:UW,BBG001732JN4,2018-09-04,1.64,1.65,1.55,1.6273,84742.0,0.0,1.0,1.64,1.65,1.55,1.6273,84742.0,1
CELP,CELP:UN,BBG005L7VZ70,2018-09-04,7.78,7.8652,7.5601,7.85,10509.0,0.0,1.0,7.78,7.8652,7.5601,7.85,10509.0,1
CEM,CEM:UN,BBG000QQX4Q0,2018-09-04,14.54,15.04,14.53,14.99,513362.0,0.0,1.0,14.54,15.04,14.53,14.99,513362.0,1
CEMB,CEMB:UF,BBG002WGKJ82,2018-09-04,47.58,47.75,47.4601,47.74,15512.0,0.0,1.0,47.58,47.75,47.4601,47.74,15512.0,1.0
CEMI,CEMI:UW,BBG000BLF8N1,2018-09-04,10.35,10.4,10.275,10.3,11449.0,0.0,1.0,10.35,10.4,10.275,10.3,11449.0,1
MLNT,MLNT:UW,BBG0025F81Y8,2018-09-04,4.65,4.7,4.55,4.6,206758.0,0.0,1.0,4.65,4.7,4.55,4.6,206758.0,1
CENT,CENT:UW,BBG000BFDGC0,2018-09-04,39.71,39.94,39.46,39.79,131278.0,0.0,1.0,39.71,39.94,39.46,39.79,131278.0,1
CENTA,CENTA:UW,BBG000KTZWN9,2018-09-04,36.17,36.5,36.17,36.31,171051.0,0.0,1.0,36.17,36.5,36.17,36.31,171051.0,1
CENX,CENX:UW,BBG000BW1W95,2018-09-04,12.44,12.445,11.67,12.03,1852501.0,0.0,1.0,12.44,12.445,11.67,12.03,1852501.0,1
CEO,CEO:UN,BBG000C2F5Y6,2018-09-04,178.56,178.56,175.23,175.55,141004.0,0.0,1.0,178.56,178.56,175.23,175.55,141004.0,1
CEQP,CEQP:UN,BBG000D3ZHR3,2018-09-04,37.6,38.15,37.35,37.95,337590.0,0.0,1.0,37.6,38.15,37.35,37.95,337590.0,1
CERN,CERN:UW,BBG000BFDXQ8,2018-09-04,64.93,65.16,64.49,64.58,1471870.0,0.0,1.0,64.93,65.16,64.49,64.58,1471870.0,1
CERS,CERS:UW,BBG000HBW3S4,2018-09-04,7.79,7.8,7.625,7.74,801622.0,0.0,1.0,7.79,7.8,7.625,7.74,801622.0,1
DARE,DARE:UW,BBG0066H9GH9,2018-09-04,1.11,1.11,1.06,1.09,62526.0,0.0,1.0,1.11,1.11,1.06,1.09,62526.0,1
CET,CET:UA,BBG000B9Y839,2018-09-04,29.82,29.82,29.6428,29.73,27466.0,0.0,1.0,29.82,29.82,29.6428,29.73,27466.0,1
CETV,CETV:UW,BBG000MTQQ96,2018-09-04,3.75,3.8,3.7,3.75,102094.0,0.0,1.0,3.75,3.8,3.7,3.75,102094.0,1
CETX,CETX:UW,BBG000GC7PM8,2018-09-04,1.65,1.66,1.54,1.54,106168.0,0.0,1.0,1.65,1.66,1.54,1.54,106168.0,1
CEV,CEV:UA,BBG000BQ1BM9,2018-09-04,11.57,11.57,11.45,11.45,20913.0,0.0,1.0,11.57,11.57,11.45,11.45,20913.0,1
CEVA,CEVA:UW,BBG000BN3ZF9,2018-09-04,30.45,30.9,29.95,30.75,104861.0,0.0,1.0,30.45,30.9,29.95,30.75,104861.0,1
CEW,CEW:UP,BBG000LVF5H1,2018-09-04,17.75,17.79,17.74,17.745,11962.0,0.0,1.0,17.75,17.79,17.74,17.745,11962.0,1
CF,CF:UN,BBG000BWJJP7,2018-09-04,51.87,52.07,51.11,51.85,3016332.0,0.0,1.0,51.87,52.07,51.11,51.85,3016332.0,1
CFA,CFA:UW,BBG006QSNB06,2018-09-04,52.02,52.32,52.02,52.3,46065.0,0.0,1.0,52.02,52.32,52.02,52.3,46065.0,1
CFBK,CFBK:UW,BBG000BBWJH7,2018-09-04,14.47,14.5,14.47,14.49,1567.0,0.0,1.0,14.47,14.5,14.47,14.49,1567.0,1
CFFI,CFFI:UW,BBG000BYNGT0,2018-09-04,61.85,63.15,61.7,62.7,6483.0,0.0,1.0,61.85,63.15,61.7,62.7,6483.0,1
CFFN,CFFN:UW,BBG000C34JW8,2018-09-04,13.18,13.34,13.16,13.21,176972.0,0.0,1.0,13.18,13.34,13.16,13.21,176972.0,1
CFG,CFG:UN,BBG006Q0HYC1,2018-09-04,41.25,41.42,40.88,41.23,2794722.0,0.0,1.0,41.25,41.42,40.88,41.23,2794722.0,1
CFMS,CFMS:UW,BBG0097MXC74,2018-09-04,1.24,1.26,1.2,1.23,263370.0,0.0,1.0,1.24,1.26,1.2,1.23,263370.0,1
CFO,CFO:UW,BBG006QSNC31,2018-09-04,52.19,52.28,52.0254,52.25,87473.0,0.0,1.0,52.19,52.28,52.0254,52.25,87473.0,1
CFR,CFR:UN,BBG000C2PN67,2018-09-04,110.8,112.07,110.43,111.43,246350.0,0.0,1.0,110.8,112.07,110.43,111.43,246350.0,1
CFRX,CFRX:UW,BBG006CZWGK2,2018-09-04,2.25,2.3445,2.12,2.18,98616.0,0.0,1.0,2.25,2.3445,2.12,2.18,98616.0,1
CFX,CFX:UN,BBG000C606W3,2018-09-04,35.5,35.53,34.76,35.52,824162.0,0.0,1.0,35.5,35.53,34.76,35.52,824162.0,1
CG,CG:UW,BBG0021VH998,2018-09-04,23.2,23.2,22.8,23.05,467690.0,0.0,1.0,23.2,23.2,22.8,23.05,467690.0,1
CGA,CGA:UN,BBG000D5F5B3,2018-09-04,1.04,1.05,1.015,1.02,92673.0,0.0,1.0,1.04,1.05,1.015,1.02,92673.0,1
CGEN,CGEN:UW,BBG000B9ZSQ9,2018-09-04,3.9,4.0,3.75,3.95,125931.0,0.0,1.0,3.9,4.0,3.75,3.95,125931.0,1
CGG,CGG:UN,BBG000BJ0709,2018-09-04,2.9,2.9,2.7679,2.7792,11563.0,0.0,1.0,2.9,2.9,2.7679,2.7792,11563.0,1
CGIX,CGIX:UW,BBG002CWP9Q6,2018-09-04,0.93,0.97,0.89,0.9301,59558.0,0.0,1.0,0.93,0.97,0.89,0.9301,59558.0,1
CGNX,CGNX:UW,BBG000BPC6F8,2018-09-04,53.72,53.83,52.95,53.37,695824.0,0.0,1.0,53.72,53.83,52.95,53.37,695824.0,1
CGO,CGO:UW,BBG000NPK2B9,2018-09-04,15.0,15.0624,14.801,14.82,31840.0,0.0,1.0,15.0,15.0624,14.801,14.82,31840.0,1
CHA,CHA:UN,BBG000PCNSJ8,2018-09-04,48.68,48.95,48.2,48.65,54294.0,0.0,1.0,48.68,48.95,48.2,48.65,54294.0,1
CHAD,CHAD:UP,BBG008HBF048,2018-09-04,36.78,37.04,36.5,36.8,8348.0,0.0,1.0,36.78,37.04,36.5,36.8,8348.0,1
CHAU,CHAU:UP,BBG008HBH2F0,2018-09-04,18.31,18.48,18.25,18.48,96978.0,0.0,1.0,18.31,18.48,18.25,18.48,96978.0,1
CHCI,CHCI:UW,BBG000Q80G52,2018-09-04,2.91,2.95,2.82,2.95,43919.0,0.0,1.0,2.91,2.95,2.82,2.95,43919.0,1
CHCO,CHCO:UW,BBG000BFJQP8,2018-09-04,81.09,81.98,81.04,81.37,37875.0,0.0,1.0,81.09,81.98,81.04,81.37,37875.0,1
CHCT,CHCT:UN,BBG008G2P413,2018-09-04,31.04,31.19,30.47,30.7,73642.0,0.0,1.0,31.04,31.19,30.47,30.7,73642.0,1
CHD,CHD:UN,BBG000BFJW57,2018-09-04,56.07,57.04,56.06,56.48,1149697.0,0.0,1.0,56.07,57.04,56.06,56.48,1149697.0,1
CHDN,CHDN:UW,BBG000BGXYR1,2018-09-04,282.25,282.75,278.105,280.05,45577.0,0.0,1.0,282.25,282.75,278.105,280.05,45577.0,1
CHE,CHE:UN,BBG000C19T73,2018-09-04,323.54,323.54,318.71,318.85,114718.0,0.0,1.0,323.54,323.54,318.71,318.85,114718.0,1
CHEF,CHEF:UW,BBG001MFW6L7,2018-09-04,29.3,29.8,29.3,29.7,156221.0,0.0,1.0,29.3,29.8,29.3,29.7,156221.0,1
CHEK,CHEK:UW,BBG0089RJW48,2018-09-04,4.31,4.5,4.0,4.13,785940.0,0.0,1.0,4.31,4.5,4.0,4.13,785940.0,1
CHEKW,CHEKW:UW,BBG0089RJQX9,2018-09-04,0.1862,0.1862,0.0625,0.0834,36180.0,0.0,1.0,0.1862,0.1862,0.0625,0.0834,36180.0,1
CHEP,CHEP:UP,BBG0021R55T6,2018-09-04,22.888,22.888,22.888,22.888,650.0,0.0,1.0,22.888,22.888,22.888,22.888,650.0,1
CHFC,CHFC:UW,BBG000BFKKH8,2018-09-04,57.01,57.46,56.69,56.98,190818.0,0.0,1.0,57.01,57.46,56.69,56.98,190818.0,1
CHGG,CHGG:UN,BBG00540PJ22,2018-09-04,32.36,32.82,32.33,32.38,1201836.0,0.0,1.0,32.36,32.82,32.33,32.38,1201836.0,1
CHH,CHH:UN,BBG000BPBWF2,2018-09-04,78.4,78.8,77.4,78.15,298194.0,0.0,1.0,78.4,78.8,77.4,78.15,298194.0,1
CHI,CHI:UW,BBG000D8H4X4,2018-09-04,12.6,12.6,12.5,12.57,169978.0,0.0,1.0,12.6,12.6,12.5,12.57,169978.0,1
CHIE,CHIE:UP,BBG000B9X8M9,2018-09-04,12.4348,12.45,12.4348,12.45,1726.0,0.0,1.0,12.4348,12.45,12.4348,12.45,1726.0,1
CHII,CHII:UP,BBG000PYH437,2018-09-04,13.65,13.655,13.65,13.655,0.0,0.0,1.0,13.65,13.655,13.65,13.655,0.0,1
CHIM,CHIM:UP,BBG000Q5PFB6,2018-09-04,18.0162,18.0162,18.0162,18.0162,12.0,0.0,1.0,18.0162,18.0162,18.0162,18.0162,12.0,1
CHIQ,CHIQ:UP,BBG000PYGTK4,2018-09-04,15.82,15.9,15.7112,15.76,33008.0,0.0,1.0,15.82,15.9,15.7112,15.76,33008.0,1
CHIX,CHIX:UP,BBG000Q0K4R0,2018-09-04,16.78,16.78,16.712,16.73,23415.0,0.0,1.0,16.78,16.78,16.712,16.73,23415.0,1
CHK,CHK:UN,BBG000BL4728,2018-09-04,4.46,4.49,4.29,4.31,25749768.0,0.0,1.0,4.46,4.49,4.29,4.31,25749768.0,1
CHKE,CHKE:UW,BBG000BFKYM2,2018-09-04,0.879,0.94,0.86,0.9178,120447.0,0.0,1.0,0.879,0.94,0.86,0.9178,120447.0,1
CHKP,CHKP:UW,BBG000K85L07,2018-09-04,115.26,116.775,114.84,116.61,1043773.0,0.0,1.0,115.26,116.775,114.84,116.61,1043773.0,1
CHKR,CHKR:UN,BBG001W55FR2,2018-09-04,1.75,1.75,1.7,1.7,64374.0,0.0,1.0,1.75,1.75,1.7,1.7,64374.0,1
CHL,CHL:UN,BBG000BB0R20,2018-09-04,48.0,48.63,47.72,48.57,999600.0,0.0,1.0,48.0,48.63,47.72,48.57,999600.0,1
CHMA,CHMA:UW,BBG009DT9DR5,2018-09-04,2.35,2.625,2.35,2.5,192716.0,0.0,1.0,2.35,2.625,2.35,2.5,192716.0,1
CHMG,CHMG:UW,BBG000BHQK88,2018-09-04,41.89,42.57,40.5,42.29,33386.0,0.0,1.0,41.89,42.57,40.5,42.29,33386.0,1
CHMI,CHMI:UN,BBG004HQLJM6,2018-09-04,18.65,18.82,18.58,18.62,95235.0,0.0,1.0,18.65,18.82,18.58,18.62,95235.0,1
CHN,CHN:UN,BBG000C3LCV5,2018-09-04,19.75,19.7502,19.67,19.69,22073.0,0.0,1.0,19.75,19.7502,19.67,19.69,22073.0,1
CHNR,CHNR:UW,BBG000BX3W00,2018-09-04,1.9,1.92,1.88,1.88,13870.0,0.0,1.0,1.9,1.92,1.88,1.88,13870.0,1
CHRW,CHRW:UW,BBG000BTCSJ8,2018-09-04,95.86,97.26,95.63,96.09,818504.0,0.0,1.0,95.86,97.26,95.63,96.09,818504.0,1
CHS,CHS:UN,BBG000BLVD16,2018-09-04,9.14,9.26,8.88,8.98,2369281.0,0.0,1.0,9.14,9.26,8.88,8.98,2369281.0,1
CHSCL,CHSCL:UW,BBG007X1PZ37,2018-09-04,28.12,28.3569,27.9,27.9558,18135.0,0.0,1.0,28.12,28.3569,27.9,27.9558,18135.0,1
CHSCM,CHSCM:UW,BBG007386NT5,2018-09-04,27.35,27.35,27.12,27.2142,23169.0,0.0,1.0,27.35,27.35,27.12,27.2142,23169.0,1
CHSCN,CHSCN:UW,BBG005ZV53B7,2018-09-04,28.8,29.1,28.38,28.4,21703.0,0.0,1.0,28.8,29.1,28.38,28.4,21703.0,1
CHSCO,CHSCO:UW,BBG0059HJP87,2018-09-04,29.05,29.138,28.69,28.69,10593.0,0.0,1.0,29.05,29.138,28.69,28.69,10593.0,1
CHSCP,CHSCP:UW,BBG000007527,2018-09-04,30.5,30.5,30.25,30.25,6068.0,0.0,1.0,30.5,30.5,30.25,30.25,6068.0,1
CHSP,CHSP:UN,BBG000PLK8H7,2018-09-04,32.75,32.87,32.27,32.5,312084.0,0.0,1.0,32.75,32.87,32.27,32.5,312084.0,1
CHT,CHT:UN,BBG000BBYL26,2018-09-04,34.94,35.02,34.8,34.96,40057.0,0.0,1.0,34.94,35.02,34.8,34.96,40057.0,1
CHTR,CHTR:UW,BBG00B550NP0,2018-09-04,309.82,316.6695,306.87,312.99,1738968.0,0.0,1.0,309.82,316.6695,306.87,312.99,1738968.0,1
CHU,CHU:UN,BBG000DYTBJ4,2018-09-04,12.05,12.11,11.92,12.1,367422.0,0.0,1.0,12.05,12.11,11.92,12.1,367422.0,1
CHUY,CHUY:UW,BBG001YR41X7,2018-09-04,28.95,29.05,28.55,28.95,73413.0,0.0,1.0,28.95,29.05,28.55,28.95,73413.0,1
CHW,CHW:UW,BBG000NK58Q8,2018-09-04,9.12,9.1457,9.08,9.08,148395.0,0.0,1.0,9.12,9.1457,9.08,9.08,148395.0,1
CHY,CHY:UW,BBG000H11TF7,2018-09-04,13.22,13.22,13.13,13.16,209362.0,0.0,1.0,13.22,13.22,13.13,13.16,209362.0,1
CI,CI:UN,BBG000BFMDS0,2018-09-04,187.49,188.57,185.58,186.07,2081989.0,0.0,1.0,187.49,188.57,185.58,186.07,2081989.0,1
CIA,CIA:UN,BBG000DJ4H92,2018-09-04,8.31,8.58,8.27,8.42,98437.0,0.0,1.0,8.31,8.58,8.27,8.42,98437.0,1
CIB,CIB:UN,BBG000FCN7Y8,2018-09-04,43.03,43.14,42.49,42.5,438300.0,0.0,1.0,43.03,43.14,42.49,42.5,438300.0,1
CIBR,CIBR:UW,BBG009K1H328,2018-09-04,28.58,28.69,28.4101,28.655,140585.0,0.0,1.0,28.58,28.69,28.4101,28.655,140585.0,1
CIDM,CIDM:UW,BBG000BRSVM4,2018-09-04,1.25,1.25,1.21,1.2341,27652.0,0.0,1.0,1.25,1.25,1.21,1.2341,27652.0,1
CIEN,CIEN:UN,BBG000BP13M9,2018-09-04,31.52,32.15,31.2166,32.07,4896226.0,0.0,1.0,31.52,32.15,31.2166,32.07,4896226.0,1
CIF,CIF:UN,BBG000BFNPV8,2018-09-04,2.64,2.64,2.61,2.63,55439.0,0.0,1.0,2.64,2.64,2.61,2.63,55439.0,1
CIG,CIG:UN,BBG000BBKXD3,2018-09-04,1.72,1.74,1.65,1.66,6352028.0,0.0,1.0,1.72,1.74,1.65,1.66,6352028.0,1
CIG.C,CIG.C:UN,BBG000GN0YW1,2018-09-04,1.6735,1.6735,1.61,1.61,1249.0,0.0,1.0,1.6735,1.6735,1.61,1.61,1249.0,1
CIGI,CIGI:UW,BBG000BN6YG8,2018-09-04,81.55,81.55,78.4,80.35,32426.0,0.0,1.0,81.55,81.55,78.4,80.35,32426.0,1
CII,CII:UN,BBG000L0QH45,2018-09-04,17.14,17.23,17.14,17.22,76078.0,0.0,1.0,17.14,17.23,17.14,17.22,76078.0,1
CIK,CIK:UA,BBG000G894Z8,2018-09-04,3.16,3.17,3.15,3.155,139766.0,0.0,1.0,3.16,3.17,3.15,3.155,139766.0,1
CIM,CIM:UN,BBG000PFLJQ5,2018-09-04,18.64,18.89,18.64,18.72,1296704.0,0.0,1.0,18.64,18.89,18.64,18.72,1296704.0,1
CINF,CINF:UW,BBG000BFPVV3,2018-09-04,76.49,77.31,76.4,77.18,282052.0,0.0,1.0,76.49,77.31,76.4,77.18,282052.0,1
CIO,CIO:UN,BBG005T5RWW0,2018-09-04,12.91,12.93,12.71,12.74,312912.0,0.0,1.0,12.91,12.93,12.71,12.74,312912.0,1
CIR,CIR:UN,BBG000C37S82,2018-09-04,45.21,45.45,44.38,44.8,100065.0,0.0,1.0,45.21,45.45,44.38,44.8,100065.0,1
CIT,CIT:UN,BBG000Q0BRW3,2018-09-04,54.13,54.47,53.8,54.35,475659.0,0.0,1.0,54.13,54.47,53.8,54.35,475659.0,1
CIVB,CIVB:UW,BBG000DX14L9,2018-09-04,23.88,23.91,23.65,23.9,19978.0,0.0,1.0,23.88,23.91,23.65,23.9,19978.0,1
CIVI,CIVI:UN,BBG006KF7GS7,2018-09-04,16.0,16.0,15.0,15.1,73402.0,0.0,1.0,16.0,16.0,15.0,15.1,73402.0,1
CIX,CIX:UA,BBG000BCGYR9,2018-09-04,13.35,13.6001,13.25,13.25,3531.0,0.0,1.0,13.35,13.6001,13.25,13.25,3531.0,1
CIZ,CIZ:UW,BBG0077STT64,2018-09-04,33.58,33.77,33.49,33.665,14390.0,0.0,1.0,33.58,33.77,33.49,33.665,14390.0,1
CIZN,CIZN:UW,BBG000C33NZ7,2018-09-04,24.0,24.0,24.0,24.0,80.0,0.0,1.0,24.0,24.0,24.0,24.0,80.0,1
CJJD,CJJD:UW,BBG000TH8519,2018-09-04,1.35,1.41,1.32,1.38,166032.0,0.0,1.0,1.35,1.41,1.32,1.38,166032.0,1
CJNK,CJNK:UP,BBG0034VNBD6,2018-09-04,25.46,25.52,25.46,25.4848,5766.0,0.0,1.0,25.46,25.52,25.46,25.4848,5766.0,1
CKH,CKH:UN,BBG000BLFDV1,2018-09-04,51.57,51.6,50.42,51.02,86420.0,0.0,1.0,51.57,51.6,50.42,51.02,86420.0,1
CKX,CKX:UA,BBG000CTBXD3,2018-09-04,10.155,10.155,10.155,10.155,1667.0,0.0,1.0,10.155,10.155,10.155,10.155,1667.0,1
CL,CL:UN,BBG000BFR0Y6,2018-09-04,65.74,65.99,65.01,65.23,4509324.0,0.0,1.0,65.74,65.99,65.01,65.23,4509324.0,1
CLB,CLB:UN,BBG000JKDZY5,2018-09-04,115.09,115.235,112.55,114.97,406321.0,0.0,1.0,115.09,115.235,112.55,114.97,406321.0,1
CLBS,CLBS:UW,BBG000BNVQT3,2018-09-04,5.3,5.69,5.24,5.57,63237.0,0.0,1.0,5.3,5.69,5.24,5.57,63237.0,1
CLCT,CLCT:UW,BBG000C21X70,2018-09-04,14.94,15.45,14.94,15.11,25373.0,0.0,1.0,14.94,15.45,14.94,15.11,25373.0,1
CLD,CLD:UN,BBG000HV4L74,2018-09-04,2.37,2.39,2.29,2.33,315992.0,0.0,1.0,2.37,2.39,2.29,2.33,315992.0,1
CLDT,CLDT:UN,BBG000PT6D12,2018-09-04,21.42,21.5,21.1,21.17,249290.0,0.0,1.0,21.42,21.5,21.1,21.17,249290.0,1
CLDX,CLDX:UW,BBG000FW8PX2,2018-09-04,0.5,0.5045,0.47,0.471,2038449.0,0.0,1.0,0.5,0.5045,0.47,0.471,2038449.0,1
CLF,CLF:UN,BBG000BFRH97,2018-09-04,9.89,9.9767,9.5,9.77,10116903.0,0.0,1.0,9.89,9.9767,9.5,9.77,10116903.0,1
CLFD,CLFD:UW,BBG000BC37T0,2018-09-04,13.5,13.95,13.5,13.85,34951.0,0.0,1.0,13.5,13.95,13.5,13.85,34951.0,1
CLGX,CLGX:UN,BBG000C2H501,2018-09-04,50.78,50.845,50.34,50.75,222882.0,0.0,1.0,50.78,50.845,50.34,50.75,222882.0,1
CLH,CLH:UN,BBG000BFRVR6,2018-09-04,68.73,69.59,68.29,69.08,367953.0,0.0,1.0,68.73,69.59,68.29,69.08,367953.0,1
CLI,CLI:UN,BBG000CL1KW8,2018-09-04,21.78,21.82,20.96,21.02,612804.0,0.0,1.0,21.78,21.82,20.96,21.02,612804.0,1
CLIR,CLIR:UW,BBG00283BTX8,2018-09-04,2.05,2.1,2.05,2.1,67361.0,0.0,1.0,2.05,2.1,2.05,2.1,67361.0,1
CLLS,CLLS:UW,BBG0084L1XV3,2018-09-04,29.02,29.17,28.72,28.97,67149.0,0.0,1.0,29.02,29.17,28.72,28.97,67149.0,1
CLM,CLM:UA,BBG000B9Z062,2018-09-04,14.32,14.32,14.26,14.32,540517.0,0.0,1.0,14.32,14.32,14.26,14.32,540517.0,1
CLMT,CLMT:UW,BBG000JNV478,2018-09-04,6.95,6.95,6.65,6.65,361340.0,0.0,1.0,6.95,6.95,6.65,6.65,361340.0,1
CLNE,CLNE:UW,BBG000J5JNM2,2018-09-04,2.75,2.78,2.65,2.73,851257.0,0.0,1.0,2.75,2.78,2.65,2.73,851257.0,1
CLR,CLR:UN,BBG000BHBJM1,2018-09-04,66.84,66.84,64.47,64.73,1296492.0,0.0,1.0,66.84,66.84,64.47,64.73,1296492.0,1
CLRB,CLRB:UW,BBG000G9YSP6,2018-09-04,3.1,3.1,2.8,2.85,101584.0,0.0,1.0,3.1,3.1,2.8,2.85,101584.0,1
CLRBW,CLRBW:UW,BBG006Z3CVF3,2018-09-04,0.102144,0.102144,0.102144,0.102144,200.0,0.0,1.0,0.102144,0.102144,0.102144,0.102144,200.0,1
CLRO,CLRO:UW,BBG000F7Y410,2018-09-04,2.2,2.25,2.16,2.25,2359.0,0.0,1.0,2.2,2.25,2.16,2.25,2359.0,1
CLS,CLS:UN,BBG000BPS439,2018-09-04,12.24,12.24,11.93,12.15,289384.0,0.0,1.0,12.24,12.24,11.93,12.15,289384.0,1
CLSN,CLSN:UW,BBG000BJJLF2,2018-09-04,2.84,3.095,2.82,2.96,319754.0,0.0,1.0,2.84,3.095,2.82,2.96,319754.0,1
CLUB,CLUB:UW,BBG000HGMBT5,2018-09-04,9.15,9.15,8.65,8.85,177015.0,0.0,1.0,9.15,9.15,8.65,8.85,177015.0,1
CLVS,CLVS:UW,BBG001S2DKJ3,2018-09-04,35.65,36.09,34.85,35.08,870446.0,0.0,1.0,35.65,36.09,34.85,35.08,870446.0,1
CLW,CLW:UN,BBG000JY3JK7,2018-09-04,29.0,29.3,28.35,28.75,140248.0,0.0,1.0,29.0,29.3,28.35,28.75,140248.0,1
CLWT,CLWT:UW,BBG000C2TDF5,2018-09-04,4.05,4.1,3.86,4.0,29152.0,0.0,1.0,4.05,4.1,3.86,4.0,29152.0,1
CLX,CLX:UN,BBG000BFS949,2018-09-04,144.98,147.78,144.66,146.12,860618.0,0.0,1.0,144.98,147.78,144.66,146.12,860618.0,1
CM,CM:UN,BBG000FKTLD6,2018-09-04,92.95,93.17,92.18,92.88,682750.0,0.0,1.0,92.95,93.17,92.18,92.88,682750.0,1
CMA,CMA:UN,BBG000C75Q34,2018-09-04,97.64,98.07,97.06,97.74,1494009.0,0.0,1.0,97.64,98.07,97.06,97.74,1494009.0,1
CMBS,CMBS:UP,BBG002NCLSX2,2018-09-04,50.13,50.1444,49.96,49.96,34309.0,0.0,1.0,50.13,50.1444,49.96,49.96,34309.0,1
CMC,CMC:UN,BBG000BFSPW2,2018-09-04,21.3,21.64,21.06,21.29,880464.0,0.0,1.0,21.3,21.64,21.06,21.29,880464.0,1
CMCM,CMCM:UN,BBG0068TQ8X2,2018-09-04,10.13,10.1365,9.65,9.72,1451905.0,0.0,1.0,10.13,10.1365,9.65,9.72,1451905.0,1
CMCO,CMCO:UW,BBG000BCX753,2018-09-04,42.43,42.63,38.9099,42.27,88263.0,0.0,1.0,42.43,42.63,38.9099,42.27,88263.0,1
