Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
PSCF	S&P Smallcap Financials PS			0	0.205	0	0	0	0	0	0
PSCH	S&P Smallcap Health Care PS			0	0	0	0	0	0	0	0
PSCI	S&P Smallcap Industrials PS			0	0	0	0	0	0	0	0
PSCM	S&P Smallcap Materials PS			0	0	0	0	0	0	0	0
PSCT	S&P Smallcap Info Tech PS			0	0	0	0	0	0	0	0
PSCU	S&P Smallcap Utilities PS			0	0	0	0	0	0	0	0
PSDO	Presidio Inc			293.8	0.05	0	91218510	0	-3.94	0.47	2.21
PSDV	Psivida Corp Com	Capital Goods	Biotechnology: Laboratory Analytical Instruments	0	-0.52	0	39369750	0	0	6.21	3.51
PSEC	Prospect Capital Cp	Finance	Closed-End Fund - Equity	0	0.83	12.52	0	1	1.55	0	0
PSET	Principal Price Setters ETF			0	0	0	0	0	0	0	0
PSL	Dynamic Consumer Staples Powershares			0	0	0	0	0	0	0	0
PSMT	Pricesmart Inc	Consumer Services	Department/Specialty Retail Stores	28.47	3.06	0.78	30080370	0.7	1.82	0.9	3.89
PSTI	Pluristem Therapeutc	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-0.32	0	97472080	0	0	0	6.15
PTC	Ptc Inc			0	-0.35	0	115610400	0	1.33	6.52	8.94
PTCT	Ptc Therapeutics			0	-3.05	0	41388730	0	0.73	5.48	3.95
PTEN	Patterson-Uti Energy	Energy	Oil & Gas Production	0	-1.95	0.42	211538500	0.08	-1.87	3.02	1.12
PTF	Dynamic Technology Powershares			0	0	0	0	0	0	0	0
PTGX	Protagonist Therapeutics Inc			0	-3.23	0	16901760	0	0	0	4.14
PTH	Dynamic Healthcare Powershares			0	0	0	0	0	0	0	0
PTI	Proteostasis Ther			0	-2.19	0	25101010	0	0	6.19	0.96
PTIE	Pain Therapeutics	Consumer Durables	Major Pharmaceuticals	0	-2.01	0	6594315	0	-0.02	0	2.02
PTLA	Portola Pharma			0	-4.55	0	57594810	0	0	85.78	24.64
PTNR	Partner Comm Co Ltd	Public Utilities	Telecommunications Equipment	29.9851	0.174	0	167296000	0	0	0.9239	2.1675
PTSI	P A M Transport Sv	Transportation	Trucking Freight/Courier Services	23.53	1.26	0	6341883	0	1.75	0.43	1.96
PTX	Pernix Theraptcs			0	-16.97	0	11115520	0	0	0.23	0
PUB	Peoples Utah			22.91	1.41	1.13	17957890	0.36	2.8	6.47	2.38
PUI	Dynamic Utilities Powershares			0	3.23	0	0	0	0	0	0
PULM	Pulmatrix Inc			0	-1.34	0	20126440	0	0	193.37	2.19
PVAC	Penn Va Corp			1.86	21.77	0	14992120	0	1.36	4.41	2.42
PVAL	Principal Contrarian Value Index ETF			0	0	0	0	0	0	0	0
PVBC	Provident Bancorp CS			31.67	0.75	0	9181053	0	0	6.68	1.88
PWOD	Penns Woods Bancorp	Finance	Major Banks	19.74	2.49	3.83	4688098	1.88	0	4.47	1.67
PXI	Dynamic Energy Powershares			0	0	0	0	0	0	0	0
PXLW	Pixelworks Inc	Technology	Semiconductors	53.98	0.1	0	33802160	0	1.69	2.5	6.82
PXS	Pyxis Tankers			0	-0.54	0	18277780	0	0	1.07	0.71
PY	Principal Shareholders Yield ETF			0	0	0	0	0	0	0	0
PYDS	Payment Data Syst			0	-0.2	0	11791670	0	0	1.49	1.98
PYPL	Paypal Holdings			57.31	1.24	0	1202364000	0	1.92	7.29	5.72
PYZ	Dynamic Basic Materials Powershares			0	0	0	0	0	0	0	0
PZRX	Phaserx Inc			0	-1.235	0	11690590	0	0	0	5.078
PZZA	Papa John's Intl	Consumer Services	Restaurants	23.79	2.87	1.31	36451470	0.9	1.34	1.43	275.22
QABA	Qtec First Trust ETF			0	0	0	0	0	0	0	0
QADA	Qad Inc	Technology	Computer Software: Prepackaged Software	0	-0.91	0.77	19216070	0.29	11.72	2.48	6.57
QADB	Q A D Inc Cl B	Technology	Computer Software: Prepackaged Software	0	-0.91	0.78	19216010	0.24	10.93	2.03	5.36
QAT	Ishares Qatar Capped ETF			0	0	0	0	0	0	0	0
QBAK	Qualstar Corp	Technology	Electronic Components	0	-0.17	0	2041437	0	0	1.47	2.85
QCLN	Nasdaq Clean Edge Green Energy Index Fund FT			0	0	0	0	0	0	0	0
QCOM	Qualcomm Inc	Technology	Radio And Television Broadcasting And Communications Equipment	20.9	2.61	4.18	1476086000	2.28	1.23	3.52	2.54
QCRH	Qcr Holdings Inc	Finance	Major Banks	20.09	2.43	0.41	13180960	0.2	1.78	4.87	2.1
QDEL	Quidel Cp	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	0	0	0	33325510	0	7.17	6.5	6.54
QINC	Rba Quality Income ETF FT			0	0	0	0	0	0	0	0
QIWI	Qiwi Plc ADR			11.91	1.44	4.95	60747660	0.84	2371.76	1.71	1.57
QLC	Flexshares US Quality Largecap			0	0	0	0	0	0	0	0
QLYS	Qualys Inc			51.47	1.02	0	37452470	0	3.44	9.33	6.45
QNST	Quinstreet Inc	Miscellaneous	Business Services	0	-0.27	0	45711700	0	0.61	1.12	2.82
QQEW	Nasdaq-100 EW Index Fund FT			0	0	0	0	0	0	0	0
QQQ	Nasdaq QQQ ETF			0	17.77	0	0	0	0	0	0
QQQC	G-X Nasdaq China Tech ETF			0	0	0	0	0	0	0	0
QQQX	Nuveen Nasdaq 100			0	0	6.42	0	1.4	0	0	0
QQXT	Nasdaq-100 Ex-Tech Sector Indexsm Fund FT			0	0	0	0	0	0	0	0
QRHC	Quest Resource			0	-0.456	0	15278990	0	-0.27	0.1178	0.32
QRVO	Qorvo Inc			0	-0.33	0	127238200	0	0.96	3.06	1.85
QSII	Quality Systems Inc	Technology	EDP Services	40	0.36	0	63367320	0	2.61	1.74	2.87
QTEC	Nasdaq-100 Technology Index Fund FT			0	0	0	0	0	0	0	0
QTNA	Quantenna Communications Inc			0	-0.03	0	34629750	0	2.51	3.37	3.84
QTNT	Quotient Limited Ord			0	-2.88	0	14376200	0	0	3.14	42.86
QTRH	Quarterhill Inc			36.67	0.05	2.32	118625000	0.04	0.17	2.81	0.86
QTRX	Quanterix Corporation			0	0	0	0	0	0	0	0
QUIK	Quicklogic Corp	Technology	Semiconductors	0	-0.22	0	80108110	0	-0.44	10.12	5.76
QUMU	Qumu Corp			0	-0.98	0	9398089	0	-0.21	0.98	2.11
QURE	Uniqure N.V.			0	-2.82	0	25559820	0	0	16.3	14.7
QVCA	Liberty Int Qvc Sr A			23.57	0.96	0	451101300	0	8.53	1.03	2.08
QVCB	Liberty Int Qvc Sr B			23.55	0.96	0	451058200	0	0	1.01	2.03
QYLD	Recon Nq-100 Covered Call ETF			0	0	0	0	0	0	0	0
RADA	Rada Electr Inds Ltd	Consumer Non-Durables	Electronic Components	0	-0.034	0	22172920	0	0	4.0507	5.8867
RAIL	Freightcar America	Capital Goods	Railroads	727.69	0.03	1.86	12428120	0.36	-30.75	0.47	0.94
RAND	Rand Capital Cp	Finance	Closed-End Fund - Equity	0	-0.28	0	6322034	0	0	14.4	0.59
RARE	Ultragenyx Pharmaceu	Consumer Services	Restaurants	0	-6.74	0	42562340	0	-0.21	16800.34	4.53
RARX	Ra Pharmaceuticals Inc			0	-2.84	0	22608630	0	0	0	3.16
RAVE	Rave Restaurant Grp			0	-1.18	0	14282900	0	0	0.42	0
RAVN	Raven Industries Inc	Capital Goods	Specialty Chemicals	40.61	0.84	1.55	36310400	0.52	2.77	3.78	4.46
RBB	Rbb Bancorp			0	1.83	0	0	0	0	0	0
RBBN	Ribbon Communications Inc			0	0	0	0	0	0	0	0
RBCAA	Republic Bancorp Inc	Finance	Major Banks	17.16	2.38	2.16	20857950	0.88	1.71	3.95	1.36
RBCN	Rubicon Technology	Technology	Semiconductors	0	-21.99	0	2723684	0	0	1.47	0.52
RBNC	Reliant Bancorp Inc.	Finance	Regional - Midwest Banks	12.77	0.894	3.68	74685	0	0	0	0
RCII	Rent-A-Center Inc	Technology	Diversified Commercial Services	0	-2.93	3.27	53301470	0.32	19.6	0.19	2.1
RCKT	Rocket Pharmaceuticals Inc.			0	0	0	0	0	0	0	0
RCKY	Rocky Brands Inc	Consumer Non-Durables	Shoe Manufacturing	47.98	0.37	2.78	7446068	0.44	1.67	0.45	0.86
RCM	R1 Rcm Inc			0	-0.03	0	102334200	0	-3.14	0.92	4.78
RCMT	R C M Tech Inc	Technology	Professional Services	125	0.05	0	12008330	0	1.4	0.4	2.18
RCON	Recon Technology Ltd	Energy	Oilfield Services/Equipment	0	-0.75	0	9904459	0	0	1.81	3.27
RDCM	Radcom Ltd	Technology	Computer peripheral equipment	0	-0.11	0	11688940	0	10.03	6.98	5.51
RDFN	Redfin Corp			0	-16.7	0	70404180	0	0	0	0
RDHL	Redhill Biophrma ADR			0	-2.46	0	17162610	0	0	264.36	3.16
RDI	Reading Intl Cl A	Consumer Services	Movies/Entertainment	14.29	1.12	0	23056910	0	0	1.31	2.17
RDIB	Reading Intl Cl B	Consumer Services	Movies/Entertainment	19.66	1.12	0	23056820	0	0	1.73	2.85
RDNT	Radnet Inc	Health Care	Medical Specialities	57.37	0.19	0	47266060	0	3.52	0.55	8.76
RDUS	Radius Health			0	-5.19	0	43384620	0	-0.13	1353.51	6.4
RDVY	Rising Dividend Achievers ETF FT			0	0	0	0	0	0	0	0
RDWR	Radware Ltd	Miscellaneous	Business Services	0	-0.3	0	43821160	0	3.67	3.74	2.47
RECN	Resources Connect	Miscellaneous	Business Services	32.37	0.48	3.13	29898720	0.48	2.78	0.79	1.88
REDU	Rise Education Cayman Ltd ADR			0	0.14	0	109898100	0	0	0	0
REFR	Research Frontiers	Miscellaneous	Multi-Sector Companies	0	-0.14	0	24045870	0	-0.48	20.7	7.92
REGI	Renewable Energy			0	-0.21	0	38689260	0	-0.51	0.22	0.82
REGN	Regeneron Pharmaceutical	Consumer Durables	Major Pharmaceuticals	41.05	9.97	0	106031000	0	1.55	8.43	7.99
REIS	Reis Inc	Miscellaneous	Business Services	183	0.1	3.82	11512020	0.68	0	4.37	2.13
RELL	Richardson Electrncs	Consumer Non-Durables	Electronic Components	0	-0.34	3.59	12848580	0.24	-2.23	0.61	0.64
RELV	Reliv Intl Inc	Consumer Durables	Major Pharmaceuticals	25.43	0.22	0	1844797	0	0	0.24	0.72
REPH	Recro Pharma Inc			0	-2.12	0	19058890	0	0	2.35	2.89
RESN	Resonant Inc			0	-1.45	0	14697990	0	0	106.24	5.9
RETA	Reata Pharma Cla			0	-1.06	0	26103040	0	0	15.55	0
RETO	Reto Eco-Solutions Inc Common Shares			0	0	0	0	0	0	0	0
REXX	Rex Energy Corporati	Energy	Oil & Gas Production	0	-7.34	0	9664894	0	-0.05	0.09	4.53
RFAP	Riverfront Dyn Asia Pacific ETF FT			0	0	0	0	0	0	0	0
RFDI	Riverfront Dyn Developed Intl ETF FT			0	0	0	0	0	0	0	0
RFEM	Riverfront Dyn Emerging Markets ETF FT			0	0	0	0	0	0	0	0
RFEU	Riverfront Dyn Europe ETF FT			0	0	0	0	0	0	0	0
RFIL	RF Industries Ltd	Capital Goods	Electrical Products	0	-0.34	2.96	8853846	0.08	0	0.79	1.13
RGCO	Rgc Resources Inc	Public Utilities	Oil & Gas Production	33.84	0.86	2.01	7231850	0.58	0	3.35	3.49
RGEN	Repligen Cp	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	74.6	0.51	0	37250790	0	2.55	12.4	6.72
RGLD	Royal Gold Inc	Basic Industries	Precious Metals	54.69	1.55	1.14	65353300	0.96	1.4	12.51	2.41
RGLS	Regulus Therapeutics			0	-1.53	0	103781000	0	-0.03	450.54	2.98
RGNX	Regenxbio Inc			0	-2.69	0	30893890	0	1.02	99.62	4.15
RGSE	Real Goods Solar Inc			0	-8.27	0	7478873	0	0	1.12	1.15
RIBT	Ricebran Technologie			0	-0.68	0	13511810	0	-0.08	0.43	2.45
RIBTW	Ricebrantech Warrant			0	0	0	0	0	0	0	0
RICK	RCI Hospitality Hold	Consumer Services	Restaurants	24.56	1.11	0.43	9717968	0.12	0.48	1.94	1.97
RIGL	Rigel Pharmaceutical	Consumer Durables	Major Pharmaceuticals	0	-0.68	0	124392700	0	-0.1	45.7	6.79
RILY	B. Riley Financl			8.71	1.92	1.92	21216170	0.32	0	1.34	1.48
RILYG	B. Riley Financial Inc 7.25% Senior Notes Due			0	0	0	0	0	0	0	0
RILYL	B. Riley Financial Inc			0	0	0	0	0	0	0	0
RILYZ	B. Riley Financial Inc 7.50% Senior Notes Due			0	0	0	2100146	0	0	0	0
RING	Global Gold Miners MSCI Ishares			0	0	0	19799780	0	0	0	0
RIOT	Riot Blockchain Inc			0	-2.12	0	6729378	0	0	0	0
RKDA	Arcadia Bio			0	-0.411	0	42650100	0	-0.06	3.5318	0.8671
RLJE	Rlj Entertainment			0	-3.46	0	12923080	0	0	0.54	0
RMBL	Smart Server Inc			0	-0.42	0	10017700	0	0	290.72	8.46
RMBS	Rambus Inc	Technology	Semiconductors	234.5	0.06	0	109452700	0	1.34	4.01	2.67
RMCF	Rocky Mt Chocolate	Consumer Non-Durables	Specialty Foods	19.32	0.59	4.21	5902632	0.48	0	1.76	3.43
RMGN	Rmg Networks Holding			0	-0.42	0	11154320	0	-0.19	0.49	2.31
RMNI	Rimini Street Inc			0	-0.41	0	58580810	0	0	0	0
RMR	The Rmr Grp A			19.12	2.77	1.92	16093950	1	0.14	3.64	5.68
RMTI	Rockwell Medical In	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	0	-0.42	0	51739640	0	-0.69	5.78	7.13
RNDB	Randolph Bancorp Inc			0	-0.16	0	5427224	0	0	2.62	0.97
RNDM	First Trust Exchange-Traded Fund Vi First Trust			0	0	0	0	0	0	0	0
RNDV	First Trust Exchange-Traded Fund Vi First Trust			0	0	0	0	0	0	0	0
RNEM	First Trust Exchange-Traded Fund Vi First Trust			0	0	0	0	0	0	0	0
RNET	Rignet Inc	Consumer Services	Telecommunications Equipment	0	-0.65	0	18219160	0	-1.8	1.5	2.65
RNLC	First Trust Exchange-Traded Fund Vi First Trust			0	0	0	0	0	0	0	0
RNMC	First Trust Exchange-Traded Fund Vi Mid Cap US E			0	0	0	0	0	0	0	0
RNSC	First Trust Exchange-Traded Fund Vi First Trust			0	0	0	0	0	0	0	0
RNST	Renasant Corp	Finance	Major Banks	19.51	2.2	1.69	49405730	0.72	1.88	4.73	1.39
RNWK	Realnetworks Inc	Technology	EDP Services	0	-0.7	0	37200820	0	0	1.44	2.26
ROBO	Global Robotics and Automation ETF			0	-0.11	0	0	0	0	0	0
ROCK	Gibraltar Ind Inc	Capital Goods	Steel/Iron Ore	46.57	0.7	0	31643630	0	1.04	1.08	2.15
ROIC	Retail Opp Invts Cp	Consumer Services	Real Estate Investment Trusts	56.87	0.32	4.1	109961900	0.75	6.53	7.87	1.71
ROKU	Roku Inc			0	-1.16	0	15667910	0	0	0	0
ROLL	RBC Bearings Incorp	Capital Goods	Metal Fabrications	41.04	3.11	0	23803930	0	3.2	4.91	4.08
ROSE	Rosehill Resources Inc	Energy	Oil & Gas Production	0	-0.09	0	35768560	0	0	6.17	15.27
ROSEW	Rosehill Resources Inc			0	0	0	0	0	0	0	0
ROSG	Rosetta Genomics Ltd	Consumer Durables	Major Pharmaceuticals	0	-6.41	0	2590909	0	0	0.82	2.12
ROST	Ross Stores Inc	Consumer Services	Clothing/Shoe/Accessory Stores	21.08	3.03	1	385615800	0.64	1.83	1.86	8.73
RP	Realpage Inc	Technology	Computer Software: Prepackaged Software	135	0.32	0	78935180	0	2.29	5.57	6.82
RPD	Rapid7 Inc			0	-1	0	43110920	0	-1.17	4.38	22.52
RPRX	Repros Therapeutics	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-0.621	0	37612440	0	-0.02	0	0
RPXC	Rpx Corp			34.19	0.4	0	49500360	0	1.17	2	1.35
RRGB	Red Robin Gourm	Consumer Services	Restaurants	107.98	0.64	0	12927060	0	2.51	0.65	2.31
RRR	Rd Rock Rsrts Cla			61.42	0.39	1.71	67937030	0.4	15.03	1.02	4.74
RSLS	Reshape Lifesciences Inc			0	0	0	0	0	0	0	0
RSYS	Radisys Cp	Technology	Computer peripheral equipment	0	-0.63	0	39046150	0	-0.52	0.31	1.28
RTIX	Rti Surgical Inc	Health Care	Industrial Specialties	0	-0.37	0	59034780	0	5.11	0.97	1.66
RTRX	Retrophin Inc			0	-1.84	0	38385090	0	-1.05	6.36	3.08
RTTR	Ritter Pharmac. Com			0	-1.33	0	14767120	0	0	0	1.809
RUN	Sunrun Inc			7.21	0.78	0	106160200	0	0.24	1.22	0.8
RUSHA	Rush Entpr Cl A	Consumer Durables	Automotive Aftermarket	32.37	1.58	0	39789350	0	1.33	0.49	2.37
RUSHB	Rush Entpr Cl B	Consumer Durables	Automotive Aftermarket	30.48	1.58	0	39768020	0	0	0.46	2.24
RUTH	Ruth's Hospitality	Consumer Services	Restaurants	20.85	1.01	1.73	30407110	0.36	1.31	1.62	7.38
RVEN	Reven Housing REIT			0	-0.18	0	10733630	0	0	7.27	1.42
RVLT	Revolution Lgt Tc			0	-0.12	0	21068140	0	0	0.64	0.93
RVNC	Revance Therapeutics			0	-3.44	0	30819120	0	-0.61	2609.34	4.85
RVSB	Riverview Bancorp	Finance	Savings Institutions	23.49	0.37	1.04	22504030	0.09	1.39	4.21	1.71
RWLK	Rewalk Roboti Ord Sh			0	-1.89	0	21748150	0	0	3.92	7.99
RXDX	Ignyta Inc			0	-2.74	0	56252900	0	0	0	7.49
RXII	Rxi Pharmaceuticals	Consumer Durables	Major Pharmaceuticals	0	-1.027	0	23251210	0	0	0	2.2353
RXIIW	Rxi Pharmaceuticals Corporation Warrants Expirin			0	0	0	0	0	0	0	0
RYAAY	Ryanair Hldgs Plc	Transportation	Air Freight/Delivery Services	14.74	7.05	0	241356100	0	0.61	3.06	4.93
RYTM	Rhythm Pharmaceuticals Inc			0	-3.13	0	26074200	0	0	0	0
SABR	Sabre Corp			38.29	0.47	3.09	278787900	0.56	1.66	1.45	7.83
SAEX	Saexploration Hldgs			0	-5.82	0	9422680	0	0	0.12	0.75
SAFM	Sanderson Farms In	Consumer Non-Durables	Meat/Poultry/Fish	11.79	12.46	0.87	22742750	1.28	1.62	1.03	2.38
SAFT	Safety Ins Group Inc	Finance	Property-Casualty Insurers	19.41	4.2	3.99	15205400	3.2	1.32	1.47	1.76
SAGE	Sage Therapeutic Com			0	-6.09	0	37389000	0	0.72	0	8.73
SAIA	Saia Inc	Transportation	Trucking Freight/Courier Services	32.17	2.06	0	25339370	0	1.8	1.22	3.07
SAL	Salisbury Bancorp			18.84	2.49	2.39	2756077	1.12	0	3.3	1.29
SALM	Salem Media Grp Inc	Consumer Services	Broadcasting	22.15	0.29	4.16	26118750	0.26	3.57	0.6	0.76
SAMG	Silvercrest Ast Cm A			20.32	0.78	3.1	8107256	0.48	1.05	1.47	2.56
SANM	Sanmina Corp	Technology	Electrical Products	14.26	2.74	0	75288100	0	-8.61	0.43	1.69
SANW	S&W Seed Company	Consumer Non-Durables	Farming/Seeds/Milling	0	-0.67	0	20692060	0	-2.33	0.86	0.93
SASR	Sandy Spring Bancorp	Finance	Major Banks	17.74	2.34	2.53	23986970	1.04	2.06	4.78	1.78
SATS	Echostar Corp	Technology	Radio And Television Broadcasting And Communications Equipment	44.51	1.26	0	95645970	0	13.14	1.69	1.36
SAUC	Diversified Rstrt HD			0	-0.22	0	26670590	0	3.17	0.27	0
SBAC	SBA Communications	Consumer Services	Telecommunications Equipment	504.19	0.29	0	120365300	0	3.19	10.51	0
SBBP	Strongbridge Bio Ord			0	-2.933	0	35334440	0	0	139.815	21.763
SBBX	Sussex Bancorp	Finance	Major Banks	19.88	1.28	0.94	5950884	0.24	1.82	4.54	1.62
SBCF	Seacoast Banking Cp	Finance	Major Banks	28.16	0.9	0	42654030	0	2.23	5.46	1.83
SBFG	Sb Financial Group			12.2	1.44	1.71	4798181	0.3	0	1.91	1.13
SBFGP	Sb Fin Grp Dep Shs			11.2691	1.442	0	4798125	0	0	1.755	1.0389
SBGI	Sinclair Brdcst A	Consumer Services	Broadcasting	10.87	2.85	2.39	102580600	0.72	-1.76	1.14	2.78
SBLK	Star Bulk Carriers	Transportation	Marine Transportation	0	-1.74	0	63414840	0	1.91	2.4	0.6
SBLKZ	Star Bulk Carriers Corp 8.30% Senior Notes Due			0	0	0	0	0	0	0	0
SBNY	Signature Bank	Finance	Major Banks	21.34	6.24	0	54133190	0	1.59	7.84	1.91
SBNYW	Signature Bank Warrant	Finance	Major Banks	0	2.74	0	0	0	0	0	0
SBOT	Stellar Biotch Cm ST			0	-0.51	0	10522270	0	0	24.1232	1.4076
SBPH	Spring Bank Ph CS			0	-2.5	0	12697100	0	0	0	4.56
SBRA	Sabra REIT	Consumer Services	Real Estate Investment Trusts	17.35	1.19	7.08	65502180	1.44	3.9	5.3	1.33
SBRAP	Sabra Hlthcare REIT			21.53	1.19	6.97	65285380	1.78	0	6.66	1.68
SBSI	Southside Bancshares	Finance	Major Banks	19.3	1.9	3.03	29459900	1.12	8.94	6.37	1.98
SBT	Sterling Bancorp Inc			0	0	0	0	0	0	0	0
SBUX	Starbucks Corp	Consumer Services	Restaurants	27.7	1.98	1.82	1443878000	1	1.77	3.54	13.58
SCAC	Saban Capital Acquisition Corp			0	0	0	25000000	0	0	0	0
SCACU	Saban Capital Acquisition Corp Un			0	0	0	23500000	0	0	0	0
SCACW	Saban Capital Acquisition Corp Warrants			0	0	0	0	0	0	0	0
SCHL	Scholastic Cp	Consumer Services	Books	48.52	0.79	1.58	35005220	0.6	3.73	0.81	1.07
SCHN	Schnitzer Steel A	Consumer Durables	Industrial Specialties	19.21	1.54	2.52	27600000	0.75	1.6	0.52	1.61
SCKT	Socket Mobile	Technology	Computer Manufacturing	2.25	1.7	0	5997382	0	0	1.1	1.34
SCMP	Sucampo Pharma Inc	Consumer Durables	Major Pharmaceuticals	0	-3.491	0	46324550	0	0.68	1.809	16.96
SCON	Superconductor Tech	Technology	Radio And Television Broadcasting And Communications Equipment	0	-1.51	0	10712960	0	0	289.29	1.24
SCPH	SC Pharmaceuticals Inc			0	0	0	0	0	0	0	0
SCSC	Scansource Inc	Technology	Retail: Computer Software & Peripheral Equipment	16.2	2.71	0	25512530	0	1.72	0.31	1.33
SCVL	Shoe Carnival Inc	Consumer Services	Clothing/Shoe/Accessory Stores	17.54	1.21	1.36	17018860	0.3	1.01	0.38	1.25
SCWX	Secureworks Corp CS			0	-0.51	0	81073820	0	-2.71	1.81	1.22
SCYX	Scynexis Inc			0	-0.96	0	26721050	0	0	193.4	1.56
SCZ	Ishares EAFE Smallcap ETF			0	0	0	0	0	0	0	0
SDVY	FT Smid Cap Rising Dividend Achievers ETF			0	0	0	0	0	0	0	0
SEAC	Sea Change Intl In	Technology	Radio And Television Broadcasting And Communications Equipment	0	-1.21	0	35484620	0	4.81	1.17	1.41
SECO	Secoo Holding ADR			0	-4.12	0	4250704	0	0	0	0
SEDG	Solaredge Tech			28.5	1.13	0	41990670	0	-1.9	2.7	3.87
SEED	Origin Agritech Limi	Consumer Non-Durables	Farming/Seeds/Milling	0	-0.419	0	23169870	0	0	0.6661	1.7241
SEIC	Sei Investments Co	Finance	Investment Bankers/Brokers/Service	29.55	2.18	0.87	158107100	0.56	1.85	7.05	7.47
SEII	Sharing Economy International Inc.			0	0	0	0	0	0	0	0
SELB	Selecta Biosciences			0	-2.87	0	22073880	0	0	110.08	5.83
SELF	Global Self Storage			84.2839	0.056	5.59	7618806	0.26	0	5.449	0.8977
SENEA	Seneca Foods Cp A	Consumer Non-Durables	Packaged Foods	30.7	1.19	0	9846027	0	0	0.27	0.81
SENEB	Seneca Foods Cp B	Consumer Non-Durables	Packaged Foods	29.65	1.19	0	9845958	0	0	0.27	0.8
SES	Synthesis Energy Sys			0	0	0	0	0	0	0	0
SFBC	Sound Financial	Finance	Major Banks	15.29	2.21	1.18	2422097	0.4	0	2.96	1.3
SFBS	Servisfirst Bancs			25.24	1.65	0.48	52833810	0.2	0	10.64	3.85
SFIX	Stitch Fix Inc			0	0	0	0	0	0	0	0
SFLY	Shutterfly Inc	Miscellaneous	Other Consumer Services	255.24	0.16	0	33444820	0	2.73	1.23	2.83
SFM	Sprouts Farmers Mark			20.21	0.89	0	135527100	0	1.78	0.57	3.78
SFNC	Simmons First Natl	Finance	Major Banks	19.65	3.03	1.7	32268910	1	3.72	4.67	1.54
SFST	Southern First Bancs	Finance	Major Banks	20.64	1.95	0	7313931	0	2.35	5.22	1.97
SGBX	Sg Blocks Inc			0	-18.09	0	4207705	0	0	10.2	2
SGC	Superior Uniform Grp	Consumer Non-Durables	Apparel	20.81	1.14	1.63	14772150	0.38	0	1.34	2.91
SGEN	Seattle Genetics Inc	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-1.43	0	142993800	0	-0.08	20.4	15.26
SGH	Smart Global Holdings Inc			0	-0.49	0	21775910	0	0.07	0.84	7.69
SGLB	Sigma Labs Inc			0	-0.795	0	4568196	0	0	7.992	1.809
SGLBW	Sigma Labs Inc Warrant			0	0	0	0	0	0	0	0
SGMA	Sigmatron Intl Inc	Technology	Electrical Products	24.23	0.39	0	4200000	0	0	0.15	0.64
SGMO	Sangamo Therapeutics	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-0.81	0	83870970	0	0	42.92	5.17
SGMS	Scientific Games	Technology	EDP Services	0	-3.97	0	89347830	0	-0.38	1.33	0
SGOC	Sgoco Group Ltd	Technology	Radio And Television Broadcasting And Communications Equipment	0	-0.68	0	8367522	0	0	1.94	0.11
SGQI	Janus Sg Global Quality Income ETF			0	0	0	0	0	0	0	0
SGRP	Spar Group Inc	Miscellaneous	Business Services	210	0	0	20600000	0	0	0.13	1.07
SGRY	Surgery Partners CS			59.87	0.15	0	48810990	0	2.1	0.41	73.83
SGYP	Synergy Pharma			0	-1.17	0	224955500	0	0	246.22	13.68
SHBI	Shore Bancshares Inc	Finance	Major Banks	21.25	0.79	1.19	12685830	0.2	1.76	3.9	1.34
SHEN	Shenandoah Telecom	Public Utilities	Telecommunications Equipment	0	-0.11	0.65	49250000	0.26	14.81	3.15	6.54
SHIP	Seanergy Maritime Hl	Transportation	Marine Transportation	0	-0.786	0	36978190	0	0	0.692	1.455
SHIPW	Seanergy Maritime Holdings Corp Class A Warrants	Transportation	Marine Transportation	0	0	0	0	0	0	0	0
SHLD	Sears Hldgs Corp	Consumer Services	Department/Specialty Retail Stores	0	-12.72	0	107445200	0	0	0.03	0
SHLDW	Sears Holdings C WT			0	0	0	0	0	0	0	0
SHLM	Schulman A Inc	Basic Industries	Major Chemicals	0	-12.49	2.22	29539300	0.82	5.94	0.45	23.08
SHLO	Shiloh Inds Inc	Capital Goods	Industrial Specialties	31.74	0.31	0	23122930	0	-0.69	0.21	1.22
SHOO	Steven Maddens Ltd	Consumer Non-Durables	Shoe Manufacturing	21.26	2.08	0	59116640	0	1.96	1.75	3.48
SHOS	Sears Hometown			0	-8.36	0	22702860	0	0	0.02	0.18
SHPG	Shire Plc Ads			63.61	2.23	0.67	297882800	0.92	0.84	2.82	1.34
SHSP	Sharpspring Inc			0	-0.74	0	8384445	0	-0.36	3.11	1.84
SHV	Short-Treasury Bond Ishares			0	0	0	0	0	0	0	0
SHY	1-3 Year Treasury Bond Ishares			0	0.87	0	0	0	0	0	0
SIEB	Siebert Fin Cp	Finance	Investment Bankers/Brokers/Service	0	-0.178	0	22086030	0	0	8.4825	24.1146
SIEN	Sientra Inc			0	-2.67	0	19305840	0	-0.24	9.49	4.86
SIFI	Si Financial Grp MD	Finance	Savings Institutions	14.54	1.05	1.31	11847210	0.2	0	3.09	1.07
